Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,The Monster,2019,N/A,09 Feb 2019,11 min,"Short, Horror",Neil Patrick Stevens,Neil Patrick Stevens,"Aaron Bradshaw, Brian Ramian, Erika Stasiuleviciute","A father helps a young boy get over his fear of Monsters, at a terrible price.",English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BOTk2YTllOWQtMDE5ZS00MzYzLThlZmUtZDNmYWQ2MDM1MTZjXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.5,32,tt8510332,movie,N/A,N/A,N/A,N/A,6.5/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Arrival,2013,Not Rated,07 Nov 2013,35 min,"Short, Sport","Dylan Dunkerton, Kyle Norbraten, Curtis Robinson",N/A,"Dylan Dunkerton, Kyle Norbraten, Curtis Robinson","Step into our world, as we bring you a raw look at the talents of the next wave of riders and photographers. Come face to face with our diverse styles as we take on new lines and new places. ARRIVAL is all about what is happening ...",English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU3NDA1MTg0Nl5BMl5BanBnXkFtZTgwMjA4NjQwMDI@._V1_SX300.jpg,N/A,9.1,14,tt6054618,movie,N/A,N/A,N/A,N/A,9.1/10,,,,,,
True,,Almost Christmas,2016,PG-13,11 Nov 2016,111 min,"Comedy, Drama, Romance",David E. Talbert,David E. Talbert,"Kimberly Elise, Omar Epps, Danny Glover",A dysfunctional family gathers for their first Christmas since their mother died.,English,"United States, China",3 nominations total,https://m.media-amazon.com/images/M/MV5BMjM1MTkwNTQ1Ml5BMl5BanBnXkFtZTgwNTc5ODgxOTE@._V1_SX300.jpg,55,6.2,"8,905",tt4649416,movie,N/A,"$42,158,780",N/A,N/A,6.2/10,49%,55/100,,,,
True,,Trolls,2024,N/A,20 Nov 2024,17 min,"Short, Fantasy, Horror",Robbie Barnett,Robbie Barnett,"Betsey Brown, Carson Higgins, Al Warren","Somewhere in the Dark Ages, the death of two bridge trolls is stalled by the severed hand of God falling from the sky, and the arrival of a local whore whose piss they believe will lead them to absolution.",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDA4ZjU3NDYtMWRhNC00YTA1LWFjOGMtMjkzYWQwNGQxMzEzXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt34601109,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Trolls,2016,PG,04 Nov 2016,92 min,"Animation, Adventure, Comedy","Mike Mitchell, Walt Dohrn","Jonathan Aibel, Glenn Berger, Erica Rivinoja","Anna Kendrick, Justin Timberlake, Zooey Deschanel","After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends.",English,"United States, India, United Kingdom, Germany",Nominated for 1 Oscar. 4 wins & 37 nominations total,https://m.media-amazon.com/images/M/MV5BMTkxNDc3OTcxMV5BMl5BanBnXkFtZTgwODk2NjAzOTE@._V1_SX300.jpg,55,6.4,"97,374",tt1679335,movie,N/A,"$154,174,089",N/A,N/A,6.4/10,76%,55/100,,,,
True,,The Charnel House,2016,R,09 Dec 2016,90 min,"Horror, Mystery, Thriller",Craig Moss,"Chad Israel, Emanuel Isler","Callum Blue, Nadine Velazquez, Makenzie Moss",A long abandoned slaughterhouse is transformed into modern lofts in a re-gentrified urban neighborhood. Soon after tenants move in they are tormented by a dark secret that has been trapped in the building for over 30 years.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjM3MTU2OTE0OF5BMl5BanBnXkFtZTgwODAwMTAzMDI@._V1_SX300.jpg,N/A,4.3,"1,404",tt4633662,movie,N/A,"$6,332",N/A,N/A,4.3/10,33%,,,,,
True,,Hacksaw Ridge,2016,R,04 Nov 2016,139 min,"Biography, Drama, History",Mel Gibson,"Robert Schenkkan, Andrew Knight","Andrew Garfield, Sam Worthington, Luke Bracey","World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.","English, Japanese",United States,Won 2 Oscars. 57 wins & 115 nominations total,https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_SX300.jpg,71,8.1,"655,217",tt2119532,movie,N/A,"$67,209,615",N/A,N/A,8.1/10,84%,71/100,,,,
True,,Inferno,2013,N/A,04 Dec 2013,22 min,Short,Yael Bartana,Yael Bartana,N/A,N/A,None,"Netherlands, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BY2M3ZWMxODMtMWY4Zi00YWViLWJhZDItNWU1MDZiZDFkODU2XkEyXkFqcGdeQXVyMTQ3MjY2NzQ@._V1_SX300.jpg,N/A,6.5,12,tt3475104,movie,N/A,N/A,N/A,N/A,6.5/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Inferno,2021,N/A,09 Apr 2021,15 min,Short,Katherine Chediak Putnam,"Katherine Chediak Putnam, Dean W. Law","Sam Cotton, Kieran McGinlay, John McNeill","When a family man tears down the remains of his burned-out childhood home in an attempt to bury his tragic past, he finds himself tormented by a sinister discovery uncovered in the demolition.",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmJlMjc2ZTktN2ExMy00ZjkxLTkyNTUtODQ5MzliNDllYjY0XkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_SX300.jpg,N/A,N/A,6,tt14308764,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Inferno,2019,N/A,19 Oct 2019,7 min,"Short, Horror",Bishal Dutta,Bishal Dutta,"Taylor Cloyes, Craig Ng","Trapped in a dingy motel room by something monstrous, a woman fights for her life by any means necessary.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BOTlmOTAxNzItNzNjMS00ZDQ4LWI5YzUtZDVkY2VhZWE3YWU0XkEyXkFqcGdeQXVyMjAxNTc3NjA@._V1_SX300.jpg,N/A,N/A,43,tt10988950,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Inferno,2010,N/A,N/A,20 min,"Short, Fantasy, Horror",Jarid Boyce,Jarid Boyce,"Scott Peat, Natalie Smyka","A sinful Young Man (Scott Peat) and his dying girlfriend (Natalie Smyka) are given a chance at redemption if he will deliver a strange Black Case without opening it, but the Black Case has other plans for them.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BMjAxNjkwNTI2M15BMl5BanBnXkFtZTcwMjczMDA3Mw@@._V1_SX300.jpg,N/A,7.4,10,tt1702432,movie,N/A,N/A,N/A,N/A,7.4/10,,,,,,
True,,Inferno,2012,N/A,10 Jul 2012,18 min,"Short, Action, Drama",Stephen McCallum,Stephen McCallum,"Luke Webb, Rob Flanagan, Patrick Connolly","In Colonial Australia, three Irish convicts decide to commit murder in order to avoid the lash but when their plan to kill a guard goes horribly wrong, their only hope is to draw straws to take control of their fate.",English,Australia,3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMzdkZGJkZjUtZjRiZC00MGUyLThmNGUtY2RkYzBkMjZiNmMxXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt2271399,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Inferno,1992,N/A,16 Sep 1992,52 min,Comedy,Ellen Von Unwerth,"Peter Morgan, Ellen Von Unwerth","Kate Moss, Tyra Banks, Shana Zadrick","A young English author is having trouble finishing his latest work. He needs to ""avoid distractions, particularly of the female kind."" To achieve this, he tries to find a quiet place in Italy to write. However, he is continually b...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BYTU3YmNlMTQtNjU4OC00ZTZmLWI2NTYtODdlYWNiMTYxNDk5XkEyXkFqcGdeQXVyODUyMTkwOTg@._V1_SX300.jpg,N/A,6.7,75,tt0104508,movie,N/A,N/A,N/A,N/A,6.7/10,,,,,,
True,,Inferno,2020,N/A,18 Jun 2020,N/A,Comedy,Wendy Roderweiss,"Michael O'Brien, Wendy Roderweiss","Josh Bywater, David Pasquesi, Adam Wesley Brown","Series Synopsis: When a big mistake leaves an altruistic law-school grad desperate for a job, he must descend, like Dante, into the Inferno: a uniquely unethical firm of divorce lawyers. In this black comedy, the main character's ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjIyNWZlM2EtOTMyZS00Yjg0LTlkZjYtZmRlYzY4M2I4YzNmXkEyXkFqcGdeQXVyMTc3ODIyMQ@@._V1_SX300.jpg,N/A,N/A,N/A,tt11716728,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Inferno,2021,N/A,29 Aug 2022,N/A,"Documentary, Short, Action",Samuel Rodwell,Samuel Rodwell,N/A,Firefighters battle destructive mega-fires against all odds protecting their communities from total annihilation.,English,Australia,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BZWQyMGVhZGItZDM5NC00ZjNiLTk1YTAtZjk1MjJhNjRkNzg1XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt8987750,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Inferno,2002,N/A,06 Oct 2002,24 min,"Short, Sci-Fi",Paul Kousoulides,Sharat Sardana,"Sanjeev Bhaskar, Nitin Ganatra, Emily Booth",N/A,English,United Kingdom,Nominated for 1 BAFTA Award1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BODA5ZTA3NTEtMTFmMC00ZWQ1LTk5YmMtMWQ4MTNlYTEzMmMyXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg,N/A,6.9,84,tt0308407,movie,N/A,N/A,N/A,N/A,6.9/10,,,,,,
True,,Inferno,1998,PG-13,29 Oct 1998,90 min,"Action, Drama",Ian Barry,"Bruce A. Taylor, Roderick Taylor","James Remar, Stephanie Niznik, Daniel von Bargen",Scorching disaster movie starring James Remar (Dexter). When a huge fireball hurtles towards the Earth the authorities have only hours to react before temperatures soar beyond human tolerance.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjMzMDg5OTMtMjEyMy00NmUxLWE5YzgtOTMwOWNjZTIxNTZkXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.3,688,tt0175771,movie,N/A,N/A,N/A,N/A,4.3/10,,,,,,
True,,Inferno,2002,PG,25 Jun 2002,91 min,"Action, Drama",Dusty Nelson,Dusty Nelson,"Jeff Fahey, Janet Gunn, Richard Danielson","A fire chief (Gunn) is investigating the cause of a string of blazes that threaten to destroy her small town, while at the same time dealing with her teen daughter's rebelliousness.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTM2MjcyNTg4Ml5BMl5BanBnXkFtZTcwNzAyNDM2Mg@@._V1_SX300.jpg,N/A,3.5,301,tt0282613,movie,N/A,N/A,N/A,N/A,3.5/10,,,,,,
True,,Inferno,2021,N/A,14 Nov 2021,40 min,"Short, Drama",James Trimboli,James Trimboli,"James Trimboli, Belinda Delaney, Naomi Birchnoff","Clyde is minding a house in the country when a bush fire breaks out, testing his fight for survival.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BNDUwMzBiMGItZWJhOS00MGUzLTk1YzAtZjNiYjIyYjVhNDU1XkEyXkFqcGdeQXVyNjY5NTUyODc@._V1_SX300.jpg,N/A,N/A,N/A,tt15497322,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Inferno,2016,PG-13,28 Oct 2016,121 min,"Action, Adventure, Crime",Ron Howard,"Dan Brown, David Koepp","Tom Hanks, Felicity Jones, Irrfan Khan",Robert Langdon must stop a madman from unleashing a virus that could kill half of the population.,"English, French, Italian, Turkish","United States, Hungary",5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@._V1_SX300.jpg,42,6.2,"198,904",tt3062096,movie,N/A,"$34,343,574",N/A,N/A,6.2/10,23%,42/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Inferno,1953,Approved,21 Jul 1954,83 min,"Crime, Drama, Romance",Roy Ward Baker,Francis M. Cockrell,"Robert Ryan, Rhonda Fleming, William Lundigan","A tough, hard-driving business tycoon suffers a broken leg and is left to die in the desert by his scheming wife and her greedy lover.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGFlYmRlNDItYjI5MS00YjU0LWFiYzAtZWRlZGQ3ZjZkN2MwXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.0,"1,941",tt0045911,movie,N/A,N/A,N/A,N/A,7.0/10,100%,,,,,
True,,Inferno,2015,M,11 Dec 2015,7 min,"Short, Horror",Kristín Ísabella Karlsdóttir,"Kristín Ísabella Karlsdóttir, Knútur Haukstein Ólafsson","Knútur Haukstein Ólafsson, Lára Magnúsdóttir, Þorsteinn Pétur Manfreðsson Lemke","Confused and frightened, Daníel wakes up in a dark and mysterious room. With only a wedding ring to remind him of his past, he sets out to find the wife he has forgotten, fearing for her safety.",Icelandic,Iceland,11 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BN2IwMTUyYTEtMDgxMi00MTY4LWEwZTMtYmUzZDgwM2Y5ZTVhXkEyXkFqcGdeQXVyMjMxOTE0ODI@._V1_SX300.jpg,N/A,N/A,8,tt7203362,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Inferno,1999,R,25 Sep 1999,95 min,"Action, Comedy, Drama",John G. Avildsen,Tom O'Rourke,"Jean-Claude Van Damme, Pat Morita, Danny Trejo",A man (JCVD) drives out in the desert where some men steal his motorcycle and leave him for dead. He survives and no longer thinks of suicide as he now has a purpose in life: revenge and getting his bike back.,English,"United States, France",N/A,https://m.media-amazon.com/images/M/MV5BZDNjMzE4YzItZTRjMC00NmZjLWI2ZTEtZGIyZTM2MDcxOWQ0XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.2,"11,188",tt0139151,movie,N/A,N/A,N/A,N/A,5.2/10,0%,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Moonlight,1982,N/A,14 Sep 1982,96 min,Action,"Jackie Cooper, Rod Holcomb",David Chase,"William Bassett, Hank Brandt, J.P. Bumstead",A fast-food delivery man for a New York Chinese restaurant is recruited by a secret intelligence organization to help track down international terrorists. An unsold pilot.,English,United States,N/A,N/A,N/A,6.9,23,tt0084353,movie,N/A,N/A,N/A,N/A,6.9/10,,,,,,
True,,Jay-Z: Moonlight,2017,N/A,04 Aug 2017,7 min,"Short, Music",Alan Yang,N/A,"Lil Rel Howery, LaKeith Stanfield, Jerrod Carmichael, Issa Rae",An all black cast parody one of the most memorable episodes of friends,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZWQ1MDE0YTYtMGI3NS00NzA1LWFiMDEtNTBlODFiMzQ4NjM4XkEyXkFqcGdeQXVyNTI1MDU0MzM@._V1_SX300.jpg,N/A,7.3,240,tt7234240,movie,N/A,N/A,N/A,N/A,7.3/10,,,,,,
True,,Moonlight,1914,N/A,09 Aug 1914,N/A,"Drama, Short",N/A,N/A,"Stanley Walpole, Julia Stuart, Alec B. Francis","Paul La Blanc graduates from the seminary with high honors and his father, an ignorant, but domineering old man, looks fondly forward to his son becoming a priest. Rose Miqueleon, one of the local parishioners, meets Paul. They ar...","None, English",United States,N/A,N/A,N/A,N/A,N/A,tt0399366,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Ouija: Origin of Evil,2016,PG-13,21 Oct 2016,99 min,"Drama, Horror, Mystery",Mike Flanagan,"Mike Flanagan, Jeff Howard, Juliet Snowden","Elizabeth Reaser, Lulu Wilson, Annalise Basso","In 1967 Los Angeles, a widowed mother's daughter tries to communicate with her late father through a Ouija board, but unleashes a demon instead.","English, Ukrainian",United States,2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BNzhmYzkyNjUtNmI2OC00MWY2LWFjN2MtNjIwMGRkOWMyYzI0XkEyXkFqcGc@._V1_SX300.jpg,65,6.2,"80,509",tt4361050,movie,N/A,"$35,144,505",N/A,N/A,6.2/10,83%,65/100,,,,
True,,Moonlight,2002,Not Rated,31 Oct 2002,90 min,Thriller,Paula van der Oest,Carel Donck,"Hunter Bussemaker, Franck Sasonoff, Andrew Howard","A bored teen piano prodigy has her life turned upside down one day when she learns her parents are divorcing. After a horrible accident that drives her to run away, Claire befriends a young refugee from war torn Afghanistan. As th...","English, French","Netherlands, United Kingdom, Luxembourg, Germany",4 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMTg1MjQxNjk3NV5BMl5BanBnXkFtZTcwNzU0NzQ0MQ@@._V1_SX300.jpg,59,6.0,833,tt0245294,movie,N/A,"$51,570",N/A,N/A,6.0/10,60%,59/100,,,,
True,,Moonlight,2016,R,18 Nov 2016,111 min,Drama,Barry Jenkins,"Barry Jenkins, Tarell Alvin McCraney","Mahershala Ali, Naomie Harris, Trevante Rhodes","A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.",English,United States,Won 3 Oscars. 235 wins & 310 nominations total,https://m.media-amazon.com/images/M/MV5BNzQxNTIyODAxMV5BMl5BanBnXkFtZTgwNzQyMDA3OTE@._V1_SX300.jpg,99,7.4,"346,242",tt4975722,movie,N/A,"$27,854,932",N/A,N/A,7.4/10,98%,99/100,,,,
True,,Moonlight,2021,N/A,11 Oct 2021,6 min,"Short, Drama",Alex Fletcher,Alex Fletcher,Benjamin Strathmore,A mission to retrieve items from the crime scene leads Ben down a dark path.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BM2FmZmYxYmYtZGMzZC00ZmUwLWI1OWUtOGRlOTYwODJjOTg0XkEyXkFqcGdeQXVyOTQ3MzMxNzQ@._V1_SX300.jpg,N/A,N/A,N/A,tt17161214,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Jeremy,1973,PG,21 Jun 1973,90 min,"Drama, Music, Romance",Arthur Barron,Arthur Barron,"Robby Benson, Glynnis O'Connor, Len Bari","Shy cellist boy meets upperclassman ballet-student girl at school. They experience first-time love, then happenstance pulls them apart",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTQ3OGRjYTQtMWI3YS00ZjQ2LWE2M2EtYWUyMjFlNTUzZDY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,6.9,"1,089",tt0070238,movie,N/A,N/A,N/A,N/A,6.9/10,,,,,,
True,,Keeping Up with the Joneses,2016,PG-13,21 Oct 2016,105 min,"Action, Comedy",Greg Mottola,Michael LeSieur,"Zach Galifianakis, Isla Fisher, Jon Hamm",A suburban couple becomes embroiled in an international espionage plot when they discover that their seemingly perfect new neighbors are government spies.,"English, Hebrew, Mandarin",United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BNDU2OTU1NzE2Ml5BMl5BanBnXkFtZTgwMDQzMzgwMDI@._V1_SX300.jpg,34,5.9,"70,958",tt2387499,movie,N/A,"$14,904,426",N/A,N/A,5.9/10,20%,34/100,,,,
True,,In a Valley of Violence,2016,R,21 Oct 2016,104 min,"Action, Western",Ti West,Ti West,"Ethan Hawke, John Travolta, Taissa Farmiga",A mysterious stranger and a random act of violence drag a town of misfits and nitwits into the bloody crosshairs of revenge.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTUxMjExOTA2OF5BMl5BanBnXkFtZTgwMzI3NTgxMDI@._V1_SX300.jpg,64,6.1,"21,600",tt3608930,movie,N/A,"$61,797",N/A,N/A,6.1/10,78%,64/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Jack Reacher: Never Go Back,2016,PG-13,21 Oct 2016,118 min,"Action, Thriller",Edward Zwick,"Richard Wenk, Edward Zwick, Marshall Herskovitz","Tom Cruise, Cobie Smulders, Aldis Hodge",Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name while on the run as a fugitive from the law.,"English, Ukrainian","China, United States",1 win total,https://m.media-amazon.com/images/M/MV5BODQ3ODQ3NDI4NV5BMl5BanBnXkFtZTgwMDY1Mzk5OTE@._V1_SX300.jpg,47,6.2,"188,424",tt3393786,movie,N/A,"$58,697,076",N/A,N/A,6.2/10,37%,47/100,,,,
True,,American Pastoral,2016,R,21 Oct 2016,108 min,"Crime, Drama, Mystery",Ewan McGregor,"Philip Roth, John Romano","Ewan McGregor, Jennifer Connelly, Dakota Fanning",An All-American college star and his beauty queen wife watch their seemingly perfect life fall apart as their daughter joins the turmoil of '60s America.,"English, Hebrew","Hong Kong, United States",1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMjMyMDc3MzUxNl5BMl5BanBnXkFtZTgwOTQ0NjIzMDI@._V1_SX300.jpg,43,6.1,"18,990",tt0376479,movie,N/A,"$544,098",N/A,N/A,6.1/10,24%,43/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Keeping Up with the Joneses,2013,N/A,18 Oct 2013,28 min,"Short, Comedy, Drama",Michael Pearce,Selina Lim,"Adeel Akhtar, Geoff Bell, Sylvestra Le Touzel",A mid life crisis.,English,United Kingdom,Nominated for 1 BAFTA Award3 nominations total,https://m.media-amazon.com/images/M/MV5BMjUwNGU3Y2YtNTE5OS00OTIwLTliZTAtN2E5MTc1Y2ZjYzE5XkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_SX300.jpg,N/A,6.3,127,tt3185264,movie,N/A,N/A,N/A,N/A,6.3/10,,,,,,
True,,Wildflower,2022,R,21 Mar 2023,105 min,"Comedy, Drama",Matt Smukler,"Jana Savage, Matt Smukler","Alexandra Daddario, Kiernan Shipka, Jean Smart",A girl navigates life with two intellectually-disabled parents and an extended family that can't quite agree on the best way to help.,English,"United States, Canada",1 win total,https://m.media-amazon.com/images/M/MV5BOWY0ODBhZmYtOTg3Mi00ZGMwLWE3MjMtYmJiZjY1Y2Q4NjFiXkEyXkFqcGc@._V1_SX300.jpg,52,6.8,"5,024",tt12024308,movie,N/A,N/A,N/A,N/A,6.8/10,60%,52/100,,,,
True,,Wildflower,1914,Passed,15 Oct 1914,N/A,"Drama, Romance",Allan Dwan,"Allan Dwan, Mary Germaine, Eve Unsell","Marguerite Clark, Harold Lockwood, James Cooley","Known as ""Wildflower,"" Letty Roberts meets Arnold Boyd, a wealthy man who is weary of life in the city. Arnold thinks that Letty is merely a charming child, however, his playboy brother Gerald is attracted to her and charms her in...","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BZGU0Y2MyOTUtOWYyZS00Y2E0LTkwNTctMjI3MThmZDU1MzU2XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg,N/A,N/A,N/A,tt0004816,movie,N/A,N/A,N/A,N/A,,,,,,,
