Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_Metacritic,Error,Rating_RottenTomatoes,Season,Episode,seriesID,totalSeasons
Bonjour Tristesse,2024,R,02 May 2025,110 min,"Drama, Romance",Durga Chew-Bose,"Durga Chew-Bose, Françoise Sagan","Lily McInerny, Claes Bang, Chloë Sevigny",Cécile's relaxing summer with her father in the south of France is upended by the arrival of the enigmatic Anne.,"English, French","France, United Kingdom, Canada, United States, Germany",1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYTg0Zjc1MGMtMTRmZS00ZTEzLWI5Y2MtOTllODMzMzdhZjlkXkEyXkFqcGc@._V1_SX300.jpg,64,5.7,794,tt27774999,movie,N/A,"$256,136",N/A,N/A,True,5.7/10,64/100,,68%,,,,
The Surfer,1987,N/A,03 Mar 1988,90 min,"Action, Crime, Drama",Frank Shields,"David Marsh, Frank Shields","Gary Day, Gosia Dobrowolska, Rod Mullinar","Beach-stand operator Sam Barlow's life was meant to be sunny, simple and predictable and it might have been only he delivers a letter to his mate Jack Fields. This easy errand leads Jack to his death and Sam in search of the truth.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BNDYxZWRhNmMtZTkyZi00MWI0LWI1MjEtOWVlYmUxMThlZjg2XkEyXkFqcGdeQXVyOTQyOTEwMDQ@._V1_SX300.jpg,N/A,4.8,33,tt0092031,movie,N/A,N/A,N/A,N/A,True,4.8/10,,,,,,,
The Surfer,2024,R,02 May 2025,100 min,Thriller,Lorcan Finnegan,Thomas Martin,"Nicolas Cage, Finn Little, Rahel Romahn","A man returns to the idyllic beach of his childhood to surf with his son. When he is humiliated by a group of locals, the man is drawn into a conflict that keeps rising and pushes him to his breaking point.","English, French","Australia, Ireland",3 nominations total,https://m.media-amazon.com/images/M/MV5BMmNjNTZiNTEtMWQ1NC00YmQ4LWFhYjktMzZhOGM2MDhmMTAxXkEyXkFqcGc@._V1_SX300.jpg,67,6.0,"14,154",tt27813235,movie,N/A,"$1,306,597",N/A,N/A,True,6.0/10,67/100,,84%,,,,
Magic Farm,2025,N/A,16 May 2025,93 min,"Comedy, Drama",Amalia Ulman,Amalia Ulman,"Chloë Sevigny, Joe Apollonio, Simon Rex","A media crew mistakenly ends up in the wrong country while trying to profile a musician. As they collaborate with locals to create a viral trend, relationships form amid an unfolding health crisis.","English, Spanish, French","United States, Argentina, United Kingdom",2 nominations total,https://m.media-amazon.com/images/M/MV5BMmMwZmFkNTQtZDY1My00OTEzLWEyNDMtNTFhM2FhMWQzZjZjXkEyXkFqcGc@._V1_SX300.jpg,60,5.8,748,tt34966919,movie,N/A,"$84,752",N/A,N/A,True,5.8/10,60/100,,51%,,,,
Neighborhood Watch,2025,R,25 Apr 2025,92 min,"Crime, Thriller",Duncan Skiles,Sean Farley,"Jeffrey Dean Morgan, Jack Quaid, Malin Akerman","When a mentally ill young man thinks he witnesses an abduction and the police refuse to believe him, he reluctantly turns to his next-door neighbor, a bitter and retired security guard, to help him find the missing person.",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWZjZWViYTUtNmJiNS00Y2Q0LTkyODktMGNkODNkZDRmMjM4XkEyXkFqcGc@._V1_SX300.jpg,74,6.2,"7,770",tt1714918,movie,N/A,"$7,136",N/A,N/A,True,6.2/10,74/100,,70%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Until Dawn,2025,R,25 Apr 2025,103 min,"Drama, Horror",David F. Sandberg,"Gary Dauberman, Blair Butler","Ella Rubin, Michael Cimino, Odessa A'zion","A group of friends trapped in a time loop, where mysterious foes chase and kill them in gruesome ways, must survive until dawn to escape it.",English,"United States, Hungary",N/A,https://m.media-amazon.com/images/M/MV5BZWU4NDY0ODktOGI3OC00NWE1LWIwYmQtNmJiZWU3NmZlMDhkXkEyXkFqcGc@._V1_SX300.jpg,47,5.7,"50,906",tt30955489,movie,N/A,"$20,172,192",N/A,N/A,True,5.7/10,47/100,,51%,,,,
On Swift Horses,2024,R,25 Apr 2025,119 min,"Drama, Romance",Daniel Minahan,"Shannon Pufahl, Bryce Kass","Daisy Edgar-Jones, Jacob Elordi, Will Poulter","Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible.",English,United States,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOWFiNTA2MzItNzY1Mi00YzRlLTljY2MtMTQ2MDJhMmUzOTM3XkEyXkFqcGc@._V1_SX300.jpg,63,6.0,"4,047",tt15042300,movie,N/A,"$1,030,558",N/A,N/A,True,6.0/10,63/100,,53%,,,,
Pink Floyd: Live at Pompeii,1972,G,25 Oct 1972,92 min,"Documentary, Music",Adrian Maben,N/A,"David Gilmour, Roger Waters, Richard Wright","British progressive rock band Pink Floyd perform at the ancient Roman Amphitheater in the ruins of Pompeii, Italy in 1971. Although the band perform a typical live set from the era, there is no audience beyond the basic film crew.",English,"Belgium, West Germany, France",N/A,https://m.media-amazon.com/images/M/MV5BZjUxY2VjOTMtMzQ2YS00NjhjLWI0NWUtZWEyNDQ3NDhkNjljXkEyXkFqcGc@._V1_SX300.jpg,75,8.6,"11,221",tt0069090,movie,N/A,"$2,620,076",N/A,N/A,True,8.6/10,75/100,,100%,,,,
Sinners,2002,N/A,26 Mar 2002,90 min,Drama,Aisling Walsh,Lizzie Mickery,"Anne-Marie Duff, Doireann Ní Chorragáin, Siomha Murray","Set in the ultra conservative Ireland of the 60s, Catholic Theresa is in trouble in a country where women are punished if they become pregnant out of wedlock.",English,Ireland,4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYjEzMDE1M2MtODgwYy00NzRjLTk1MjYtMzVkOGZhNzA4MjdhXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.6,203,tt0303819,movie,N/A,N/A,N/A,N/A,True,7.6/10,,,,,,,
Sneaks,2025,PG,18 Apr 2025,93 min,"Animation, Adventure, Comedy","Rob Edwards, Christopher Jenkins","Rob Edwards, Erica Harrell, Dylan Hartman","Anthony Mackie, Keith David, Laurence Fishburne","When a designer sneaker unwittingly finds himself lost in New York City, he must dig deep into his sole in order to rescue his sister and return to his rightful owner.",English,"United States, India, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BNWU1YzM3NTMtYmYwNC00M2U1LWJlZjctMjAwZTgwY2Q4ODYxXkEyXkFqcGc@._V1_SX300.jpg,42,3.8,673,tt9254940,movie,N/A,"$916,022",N/A,N/A,True,3.8/10,42/100,,29%,,,,
Sinners,1990,R,29 Jan 1990,87 min,"Action, Thriller",Charles T. Kanganis,Charles T. Kanganis,"Robert Gallo, Lou Calvelli, Joe Palese","Love is in the air in a small Italian neighborhood of New York. But, is it safe to cheat on your wife, with your cousin, whose brother owns a shotgun and whose hobby is blowing up cars?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTMzODA5OTk2Ml5BMl5BanBnXkFtZTcwMzQ4MTYxMQ@@._V1_SX300.jpg,N/A,3.2,68,tt0297396,movie,N/A,N/A,N/A,N/A,True,3.2/10,,,,,,,
The Legend of Ochi,2025,PG,25 Apr 2025,95 min,"Adventure, Family, Fantasy",Isaiah Saxon,Isaiah Saxon,"Helena Zengel, Willem Dafoe, Emily Watson","In a remote village on the island of Carpathia, a shy girl is raised to fear an elusive animal species known as ochi. But when she discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home.",English,"United States, Finland, United Kingdom",1 nomination total,https://m.media-amazon.com/images/M/MV5BN2MzMDg4MmUtMzAyZS00YTU2LWE2OTgtYjhhNmJhZGExNzYxXkEyXkFqcGc@._V1_SX300.jpg,67,5.8,"7,340",tt8866456,movie,N/A,"$2,475,373",N/A,N/A,True,5.8/10,67/100,,75%,,,,
Sinners,2007,N/A,N/A,54 min,Horror,Rakeem J.H. Lawrence,Rakeem J.H. Lawrence,"Delroy J. Baker, Donna Gray, Michael Naranjo, Robert Rivera",N/A,English,USA,N/A,N/A,N/A,N/A,N/A,tt5242128,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Sinners,1920,N/A,15 Mar 1920,50 min,"Drama, Romance",Kenneth S. Webb,"Owen Davis, Eve Unsell","Alice Brady, Agnes Everett, Augusta Anderson","Mary Horton, a country girl, moves to New York to make her living as a seamstress, where she meets Hilda Newton, an old neighbor who has renounced her country ways for the immoral life of the city. Mary moves in with Hilda and mee...","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BZTRhNzEwNzAtZTk2Yy00ZTA1LWEyMTgtOWEzNTU3ZjUwNTc1XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg,N/A,N/A,N/A,tt0011698,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Sinners,2025,R,18 Apr 2025,137 min,"Action, Drama, Horror",Ryan Coogler,Ryan Coogler,"Miles Caton, Saul Williams, Andrene Ward-Hammond","Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.","English, Chinese","United States, Australia, Canada",21 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BNjIwZWY4ZDEtMmIxZS00NDA4LTg4ZGMtMzUwZTYyNzgxMzk5XkEyXkFqcGc@._V1_SX300.jpg,84,7.6,"312,879",tt31193180,movie,N/A,"$279,653,537",N/A,N/A,True,7.6/10,84/100,,97%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
The King of Kings,2025,PG,11 Apr 2025,103 min,"Animation, Family",Seong-ho Jang,"Seong-ho Jang, Rob Edwards, Jamie Thomason","Mark Hamill, Pierce Brosnan, Roman Griffin Davis","Through a father's vivid storytelling, a boy journeys through Jesus' life, from humble beginnings to ultimate sacrifice. Along the way, he discovers the transformative power of faith.",English,"South Korea, United States",4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZDhkZDE5NmUtZDI1Ny00MDQxLWFjMzEtMWM4YTFmNTIyMTJjXkEyXkFqcGc@._V1_SX300.jpg,42,6.8,"6,940",tt7967302,movie,N/A,"$60,270,106",N/A,N/A,True,6.8/10,42/100,,61%,,,,
The King of Kings,1927,Not Rated,N/A,160 min,"Biography, Drama, Family",Cecil B. DeMille,Jeanie Macpherson,"H.B. Warner, Dorothy Cumming, Ernest Torrence",Jesus Christ faces religious and political oppression during his ministry and in the days before his death and resurrection.,English,United States,5 wins total,https://m.media-amazon.com/images/M/MV5BMWIxYTE2ZGMtNTAyZC00ZDIxLWJhYmQtYzBjNzZlOTdkNTA3XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.3,"2,581",tt0018054,movie,N/A,N/A,N/A,N/A,True,7.3/10,,,73%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Drop,2025,PG-13,11 Apr 2025,95 min,"Drama, Mystery, Thriller",Christopher Landon,"Jillian Jacobs, Chris Roach","Meghann Fahy, Brandon Sklenar, Violett Beane","A widowed mother's first date in years takes a terrifying turn when she's bombarded with anonymous threatening messages on her phone during their upscale dinner, leaving her questioning if her charming date is behind the harassment.",English,"United States, Ireland",1 nomination total,https://m.media-amazon.com/images/M/MV5BOWUyOTNlMjItNWUyZC00ZGJiLTg3MDMtODJmMGQyMGY3NzU3XkEyXkFqcGc@._V1_SX300.jpg,65,6.1,"35,526",tt32149847,movie,N/A,"$16,600,805",N/A,N/A,True,6.1/10,65/100,,83%,,,,
The Amateur,2025,PG-13,11 Apr 2025,122 min,"Action, Thriller",James Hawes,"Robert Littell, Ken Nolan, Gary Spinelli","Rami Malek, Rachel Brosnahan, Jon Bernthal","When his supervisors at the CIA refuse to take action after his wife is killed in a London terrorist attack, a decoder takes matters into his own hands.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjhkZjM3ZWYtMjUxMS00YzhlLTkxZWYtMzhkMzFhOTQ1NjRkXkEyXkFqcGc@._V1_SX300.jpg,52,6.5,"81,889",tt0899043,movie,N/A,"$40,759,635",N/A,N/A,True,6.5/10,52/100,,62%,,,,
Warfare,2025,R,11 Apr 2025,95 min,"Action, Drama, War","Alex Garland, Ray Mendoza","Ray Mendoza, Alex Garland","D'Pharaoh Woon-A-Tai, Will Poulter, Cosmo Jarvis","A platoon of Navy SEALs embark on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",English,"United States, United Kingdom",3 nominations total,https://m.media-amazon.com/images/M/MV5BYzEyYjE1NmEtOTFmNy00ZmQxLThlYzctOGRjNmQ0N2VjMmNmXkEyXkFqcGc@._V1_SX300.jpg,78,7.2,"88,939",tt31434639,movie,N/A,"$26,000,309",N/A,N/A,True,7.2/10,78/100,,92%,,,,
The Amateur,1981,R,12 Feb 1982,112 min,"Action, Crime, Thriller",Charles Jarrott,"Robert Littell, Diana Maddox","John Savage, Christopher Plummer, Marthe Keller","A CIA operative takes justice in his own hands, as his girlfriend is brutally murdered by terrorists. He carefully designs a plan to hunt down the terrorists, after the crime, and executes them one by one.","English, German, Czech",Canada,10 nominations total,https://m.media-amazon.com/images/M/MV5BMWJhNmFmMjAtYjVmZi00N2QxLWIyMjctOTc5MjUwNjM2MGYxXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.8,947,tt0082005,movie,N/A,"$6,892,098",N/A,N/A,True,5.8/10,,,,,,,
Sacramento,2024,R,10 Apr 2025,89 min,Comedy,Michael Angarano,"Michael Angarano, Christopher Nicholas Smith","Michael Angarano, Maya Erskine, Michael Cera","An energetic and free-spirited young man convinces his long-time friend, who's settled into domestic life, to go on an impromptu road trip from Los Angeles to Sacramento.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMGIzYWM0YmUtZjFkZS00N2MwLWEyMDUtZGU5NTgwOTFiZGJhXkEyXkFqcGc@._V1_SX300.jpg,69,5.9,"3,153",tt13491834,movie,N/A,"$706,033",N/A,N/A,True,5.9/10,69/100,,85%,,,,
The Amateur,2014,N/A,N/A,95 min,"Comedy, Drama, Music",Carlton Sugarman,Carlton Sugarman,"Joey Baldwin, Carlotta Elektra Bosch, Jere Burns",The Amateur: Or Revenge of the Quadricorn is a naturalistic musical drama that explores the chaotic journey of artistic pursuit in contemporary Los Angeles. How much are you willing to lose to live your dream?,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTY4MTc5NTA3MF5BMl5BanBnXkFtZTgwNjg4NDE3NDE@._V1_SX300.jpg,N/A,7.1,36,tt2773382,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Drop,2023,N/A,26 Sep 2023,95 min,Drama,Ramin Eshraghi-Yazdi,Ramin Eshraghi-Yazdi,"Renée Amber, Marie Benoit, Michael Burt Ian Brice","Aging out of his art form, a contemporary dancer is forced to deal with an unknown future while desperately trying to save a young friend from a life of crime echoing his own shady past.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZGRjMDUzZmQtZjM0Ny00NTRkLTgzYTgtZGFhOWY1MDZiNWI4XkEyXkFqcGdeQXVyMjc3NzIwMDk@._V1_SX300.jpg,N/A,9.0,20,tt30020814,movie,N/A,N/A,N/A,N/A,True,9.0/10,,,,,,,
A Minecraft Movie,2025,PG,04 Apr 2025,101 min,"Action, Adventure, Comedy",Jared Hess,"Chris Bowman, Hubbel Palmer, Neil Widener","Jason Momoa, Jack Black, Sebastian Hansen",Four misfits are suddenly pulled through a mysterious portal into a bizarre cubic wonderland that thrives on imagination. To get back home they'll have to master this world while embarking on a quest with an unexpected expert craf...,"English, Spanish","United States, Sweden, New Zealand, Canada",2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BYzFjMzNjOTktNDBlNy00YWZhLWExYTctZDcxNDA4OWVhOTJjXkEyXkFqcGc@._V1_SX300.jpg,45,5.6,"141,138",tt3566834,movie,N/A,"$423,949,195",Warner Bros. Pictures,N/A,True,5.6/10,45/100,,,,,,
William Tell,1934,N/A,09 Jul 1934,7 min,"Animation, Short",William Nolan,"Tex Avery, Jack Carr, Victor McLeod",Bernice Hansen,A comedy featuring two rabbits playing William Tell and his son.,English,United States,N/A,N/A,N/A,4.8,17,tt0142986,movie,N/A,N/A,N/A,N/A,True,4.8/10,,,,,,,
Hell of a Summer,2023,R,04 Apr 2025,88 min,"Comedy, Horror, Mystery","Billy Bryk, Finn Wolfhard","Billy Bryk, Finn Wolfhard","Adam Pally, Rosebud Baker, Fred Hechinger",The counselors of a summer camp are terrorized by a masked killer.,English,"United States, Canada",1 nomination total,https://m.media-amazon.com/images/M/MV5BNzE3MjhmM2QtYmU3ZS00ZDdkLTlkMWMtOTU4MDBiOTI1YzBhXkEyXkFqcGc@._V1_SX300.jpg,54,5.3,"4,970",tt21267296,movie,N/A,"$3,182,678",N/A,N/A,True,5.3/10,54/100,,49%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
William Tell,2024,R,17 Jan 2025,134 min,"Action, Biography, Drama",Nick Hamm,"Nick Hamm, Friedrich Schiller","Claes Bang, Tobias Jowett, Connor Swindells","The narrative unfolds in the 14th Century amidst the days of the Holy Roman Empire where Europe's nations fiercely vie for supremacy and the ambitious Austrians, desiring more land, encroach upon Switzerland, a serene and pastoral...",English,"United Kingdom, Italy, United States, Switzerland, Germany",1 nomination total,https://m.media-amazon.com/images/M/MV5BMjBhMDQwZTItYTk3Mi00MDc3LWEwMTEtMGE4YmZkMjJlODY4XkEyXkFqcGc@._V1_SX300.jpg,52,5.7,"4,980",tt22478818,movie,N/A,"$43,088",N/A,N/A,True,5.7/10,52/100,,54%,,,,
The Luckiest Man in America,2024,R,04 Apr 2025,91 min,Thriller,Samir Oliveros,"Maggie Briggs, Samir Oliveros, Amanda Freedman","Paul Walter Hauser, Walton Goggins, Shamier Anderson",May 1984. An unemployed ice cream truck driver steps onto the game show Press Your Luck harboring a secret: the key to endless money. But his winning streak is threatened when the bewildered executives uncover his real motivations.,English,"United States, Colombia, Canada, Chile",2 nominations total,https://m.media-amazon.com/images/M/MV5BNWI2MmZmZjUtYTRhYi00ZWVhLWEwZjYtYjgwMGI4NDg2YzMxXkEyXkFqcGc@._V1_SX300.jpg,68,6.2,"5,420",tt32331377,movie,N/A,"$433,617",N/A,N/A,True,6.2/10,68/100,,67%,,,,
The Penguin Lessons,2024,PG-13,28 Mar 2025,111 min,Drama,Peter Cattaneo,"Jeff Pope, Tom Michell","Steve Coogan, Jonathan Pryce, Bruno Blas",A disillusioned Englishman who goes to work in a school in a divided Argentina in 1976 finds his life transformed when he rescues an orphaned penguin from the beach.,"English, Spanish","Spain, United States, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BYTU1MmE0NDEtNjM0OC00MjExLThmNjUtNTE4ZGU0NjRmY2NlXkEyXkFqcGc@._V1_SX300.jpg,52,7.1,"5,967",tt26677014,movie,N/A,"$3,294,990",N/A,N/A,True,7.1/10,52/100,,77%,,,,
Death of a Unicorn,2025,R,28 Mar 2025,107 min,"Comedy, Fantasy, Horror",Alex Scharfman,Alex Scharfman,"Paul Rudd, Jenna Ortega, Will Poulter","A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature's miraculous curative properties.",English,"United States, Hungary",1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNjUzMjhkZjktNTU5Mi00MzhmLWJhMTQtZjhkYjczOTEzM2M5XkEyXkFqcGc@._V1_SX300.jpg,51,5.9,"41,383",tt28443655,movie,N/A,"$12,899,252",N/A,N/A,True,5.9/10,51/100,,53%,,,,
The Woman in the Yard,2025,PG-13,28 Mar 2025,88 min,"Drama, Horror, Thriller",Jaume Collet-Serra,Sam Stefanak,"Danielle Deadwyler, Okwui Okpokwasili, Peyton Jackson","A mysterious woman repeatedly appears in a family's front yard, often delivering chilling warnings and unsettling messages, leaving them to question her identity, motives and the potential danger she might pose.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BNmZjZTA2ZmQtMDhiYS00NTlmLTk2NTctNTZlMzVhZmVjYTYyXkEyXkFqcGc@._V1_SX300.jpg,51,5.0,"17,878",tt31314296,movie,N/A,"$22,405,985",N/A,N/A,True,5.0/10,51/100,,42%,,,,
Ash,2017,N/A,N/A,N/A,"Short, Drama",Kaz Ps,Joanna Castle Miller,"Lauren Hines, Jason Butler Harner, Dale Soules",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzRlM2RmNjAtNzM4Zi00NDEwLThkNWQtZmYzNGYxMWMyMWM3XkEyXkFqcGdeQXVyMTkyNTUxNjY@._V1_SX300.jpg,N/A,N/A,N/A,tt6255528,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Alto Knights,2025,R,21 Mar 2025,123 min,"Biography, Crime, Drama",Barry Levinson,Nicholas Pileggi,"Robert De Niro, Debra Messing, Kathrine Narducci","Two of New York City's most notorious crime bosses vie for control of the city's streets. Once best friends, petty jealousies and a series of betrayals set them on a deadly collision course.",English,United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNTdlY2ZmNmItMjNjMC00YzVkLWEzZDAtYzBiODJkZDRjYWVhXkEyXkFqcGc@._V1_SX300.jpg,47,5.9,"16,794",tt21815562,movie,N/A,"$6,103,664",N/A,N/A,True,5.9/10,47/100,,40%,,,,
Ash,2022,N/A,31 Oct 2022,N/A,"Short, Horror, Thriller",Kakhi Maxwell Jr.,Kakhi Maxwell Jr.,"Marie France Louis, Tomathan McGinnis, Ryan Sterling Smith",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDI2YTMxNDUtMWJjZi00YzA0LWFkODgtMTBiZDI1YjE1ZDFmXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt17542814,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Ash,2025,R,21 Mar 2025,95 min,"Action, Adventure, Horror",Flying Lotus,Jonni Remmler,"Eiza González, Aaron Paul, Iko Uwais",A woman wakes up on a distant planet and finds the crew of her space station viciously killed. Her investigation into what happened sets in motion a terrifying chain of events.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BOTYwZDE3ZDctOTc2Mi00MWIyLWFmMjctZTJmNzNmMjZkOTI0XkEyXkFqcGc@._V1_SX300.jpg,63,4.6,"14,966",tt17489650,movie,N/A,"$1,083,743",N/A,N/A,True,4.6/10,63/100,,71%,,,,
