Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
13 Going on 30,2004,PG-13,23 Apr 2004,98 min,"Comedy, Fantasy, Romance",Gary Winick,"Josh Goldsmith, Cathy Yuspa","Jennifer Garner, Mark Ruffalo, Judy Greer","Unpopular schoolgirl Jenna Rink makes an unusual wish on her birthday. Miraculously, her wish comes true and the 13-year-old Jenna wakes up the next day as a 30-year-old woman.","English, Portuguese",United States,11 nominations total,https://m.media-amazon.com/images/M/MV5BMjE1NzI5NTkwMF5BMl5BanBnXkFtZTYwOTA4NzY2._V1_SX300.jpg,57,6.3,"239,662",tt0337563,movie,N/A,"$57,231,747",N/A,N/A,True,6.3/10,65%,57/100,,,,,
The Punisher,1989,R,05 Oct 1989,89 min,"Action, Crime, Thriller",Mark Goldblatt,Boaz Yakin,"Dolph Lundgren, Louis Gossett Jr., Jeroen Krabbé","When Frank Castle's family is murdered by criminals, he wages war on crime as a vigilante assassin known only as The Punisher.","English, German, Japanese, Portuguese","Australia, United States",N/A,https://m.media-amazon.com/images/M/MV5BYTk4NDEwM2ItOWJmYi00YjgxLTk5MTQtYTNlNzc1MmQzMmU4XkEyXkFqcGc@._V1_SX300.jpg,63,5.6,"27,170",tt0098141,movie,N/A,N/A,N/A,N/A,True,5.6/10,25%,63/100,,,,,
The Punisher,2004,R,16 Apr 2004,124 min,"Action, Crime, Drama",Jonathan Hensleigh,"Jonathan Hensleigh, Michael France","Thomas Jane, John Travolta, Samantha Mathis",An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.,"English, French, Czech, Hungarian, Danish, Spanish, German","United States, Germany, Japan",1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMjI5NjcwMTQxMV5BMl5BanBnXkFtZTcwODg5ODkwNQ@@._V1_SX300.jpg,33,6.4,"177,539",tt0330793,movie,N/A,"$33,810,189",N/A,N/A,True,6.4/10,30%,33/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Ella Enchanted,2004,PG,09 Apr 2004,96 min,"Comedy, Family, Fantasy",Tommy O'Haver,"Laurie Craig, Karen McCullah, Kirsten Smith","Anne Hathaway, Hugh Dancy, Cary Elwes","Ella is under a spell to be constantly obedient, a fact she must hide from her new stepfamily in order to protect the prince of the land, her friend for whom she's falling.",English,"Ireland, United Kingdom, United States",1 nomination total,https://m.media-amazon.com/images/M/MV5BMDhiYWE2YTQtYjgzNy00ZjlmLWFiZTctODBkNGIxZTJjOGNlXkEyXkFqcGc@._V1_SX300.jpg,53,6.3,"79,440",tt0327679,movie,N/A,"$22,918,387",N/A,N/A,True,6.3/10,51%,53/100,,,,,
The Girl Next Door,2004,R,09 Apr 2004,109 min,"Comedy, Drama, Romance",Luke Greenfield,"David Wagner, Brent Goldberg, Stuart Blumberg","Emile Hirsch, Elisha Cuthbert, Timothy Olyphant",A teenager's dreams come true when a former porn star moves in next door and they fall in love.,English,United States,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_SX300.jpg,47,6.7,"257,258",tt0265208,movie,N/A,"$14,589,444",N/A,N/A,True,6.7/10,56%,47/100,,,,,
The Girl Next Door,1998,R,13 Jul 1999,100 min,Thriller,Eric Till,"Alex Boon, John Hunter","Henry Czerny, Polly Shannon, Simon MacCorkindale","Somebody has been peeping through windows, so Arthur's neighbors ask him to watch their home and their 18-year-old daughter while they are away. Soon Arthur's attraction to the girl--and hers to him--develops into something that h...",English,Canada,3 nominations,https://m.media-amazon.com/images/M/MV5BNTZhY2NkMjgtNThmMS00ZWVhLWEyZjctNWNmNGZiMzc3MTk5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,N/A,5.2,509,tt0157697,movie,N/A,N/A,N/A,N/A,True,5.2/10,,,,,,,
The Girl Next Door,2007,R,17 Oct 2008,91 min,"Crime, Drama, Horror",Gregory Wilson,"Daniel Farrands, Philip Nutman, Jack Ketchum","William Atherton, Blythe Auffarth, Blanche Baker","In a quiet suburban town in the summer of 1958, two recently orphaned sisters are placed in the care of their mentally unstable Aunt Ruth. But Ruth's depraved sense of discipline will soon lead to unspeakable acts of abuse and tor...",English,United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTUwMDcyNjE1MF5BMl5BanBnXkFtZTcwOTA1Njg0MQ@@._V1_SX300.jpg,29,6.5,"31,256",tt0830558,movie,N/A,N/A,N/A,N/A,True,6.5/10,67%,29/100,,,,,
The Girl Next Door,1999,Not Rated,24 Mar 2000,82 min,Documentary,Christine Fugate,"Mel Frohman, Russ Firestone","Stacy Valentine, Jack Gallagher, Russell Hampshire","A documentary about the rise to fame of adult movie star Stacy Valentine. Starting out as an under-confident woman pushed into entering a Hustler Magazine contest by her domineering husband, Stacy quickly became more sure of herse...",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjA3MGIzOTMtNDU3Ni00Y2E4LTljZWEtN2VlOTgwYzRlMjc2XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,69,6.0,991,tt0189553,movie,N/A,"$771,792",N/A,N/A,True,6.0/10,91%,69/100,,,,,
The Girl Next Door,1953,Approved,24 May 1954,92 min,"Comedy, Musical",Richard Sale,"Isobel Lennart, Leslie Bush-Fekete, Maria Fagyas","Dan Dailey, June Haver, Dennis Day","Stage-and-night club star Jeannie Laird (June Haver) buys her first home, and everyone who is anyone comes to her first garden party only to be blinded by smoke from next door. Jeannie charges next door to bawl out her new neighbo...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTgxNzI1MzItNGJhOC00YjU2LWI5ZDAtMjMxYzU2MjcyYzk3XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.4,317,tt0045815,movie,N/A,N/A,N/A,N/A,True,6.4/10,,,,,,,
The Girl Next Door,1998,TV-14,20 Oct 1998,87 min,Drama,David Greene,"Mel Frohman, Russ Firestone","Tracey Gold, Tom Irwin, Sharon Gless","A young girl, Annie Nolan, comes to the police to confess to a murder, but runs away before saying anything. Later, she visits the police psychologist Gayle Bennett, and in flashback her story unfolds of how she fell in love with ...",English,"Canada, United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTUyMzk5NzYxNF5BMl5BanBnXkFtZTcwMjA3MTMyMQ@@._V1_SX300.jpg,N/A,5.1,323,tt0119198,movie,N/A,N/A,N/A,N/A,True,5.1/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
The Whole Ten Yards,2004,PG-13,09 Apr 2004,98 min,"Comedy, Crime, Thriller",Howard Deutch,"Mitchell Kapner, George Gallo","Bruce Willis, Matthew Perry, Natasha Henstridge","Jimmy the Tulip's quiet new life is shaken up by his old pal Oz, whose wife has been kidnapped by a Hungarian mob. The Tulip and his wife Jill spring into action.","English, Hungarian, Hebrew",United States,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTcwMDE5NDcwNl5BMl5BanBnXkFtZTcwMjg1MzUyMQ@@._V1_SX300.jpg,24,5.5,"60,162",tt0327247,movie,N/A,"$16,328,471",N/A,N/A,True,5.5/10,4%,24/100,,,,,
The Prince and Me,2004,PG,02 Apr 2004,111 min,"Comedy, Family, Romance",Martha Coolidge,"Mark Amin, Katherine Fugate, Jack Amiel","Julia Stiles, Luke Mably, Miranda Richardson","At college Paige meets Eddie, a student from Denmark, whom she first dislikes but later accepts, likes, and loves; he proves to be Crown Prince Edvard. Paige follows him to Copenhagen, and he follows her back to school with a plan.","English, Danish, German","United States, Czech Republic",1 nomination total,https://m.media-amazon.com/images/M/MV5BZWQ4YTlkMTctNGQyYi00ZDYyLTg4MzItMmQ0MzJhYWQ3MTk2XkEyXkFqcGc@._V1_SX300.jpg,47,5.9,"42,698",tt0337697,movie,N/A,"$28,176,497",N/A,N/A,True,5.9/10,28%,47/100,,,,,
Walking Tall,1973,R,22 Feb 1973,125 min,"Action, Biography, Crime",Phil Karlson,"Mort Briskin, Stephen Downing, John Michael Hayes","Joe Don Baker, Elizabeth Hartman, Leif Garrett","Based on the life of Tennessee sheriff Buford Pusser, who almost single-handedly cleaned up his small town of crime and corruption, but at a personal cost of his family life and nearly his own life.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzk5NDQwOTEtMDY1ZS00ZjVmLWE2OTctODZhY2FjNjJiMDgzXkEyXkFqcGc@._V1_SX300.jpg,60,6.9,"7,354",tt0070895,movie,N/A,N/A,N/A,N/A,True,6.9/10,77%,60/100,,,,,
Walking Tall,2004,PG-13,02 Apr 2004,86 min,"Action, Crime",Kevin Bray,"Mort Briskin, David Klass, Channing Gibson","Dwayne Johnson, Ashley Scott, Johnny Knoxville","A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTM0MjYzNzM1N15BMl5BanBnXkFtZTcwMDcwNDc3NA@@._V1_SX300.jpg,44,6.2,"113,265",tt0351977,movie,N/A,"$46,437,717",N/A,N/A,True,6.2/10,27%,44/100,,,,,
Two Men Went to War,2002,PG,01 Nov 2002,109 min,"Comedy, War, Drama",John Henderson,"Richard Everett, Raymond Foxall, Christopher Villiers","Kenneth Cranham, Leo Bill, Derek Jacobi","Comedy drama based on the true story of two British Army dentists who in 1942, eager to see action, go A.W.O.L. and invade occupied France on their own.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNTUxMzE4NjM5OF5BMl5BanBnXkFtZTcwNjUxMjUyMQ@@._V1_SX300.jpg,57,6.6,991,tt0304857,movie,N/A,"$151,435",N/A,N/A,True,6.6/10,59%,57/100,,,,,
Jersey Girl,1992,PG-13,01 Aug 1992,95 min,"Comedy, Drama, Romance",David Burton Morris,Gina Wendkos,"Jami Gertz, Dylan McDermott, Sheryl Lee","Toby Mastallone (Jami Gertz) wants to trade her local diner for upmarket dates in Manhattan. But what is a New Jersey schoolteacher who longs to look 'like a city girl' to do? Ever resourceful, she decides to collide her battered ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY4Mzc2Nzc3OV5BMl5BanBnXkFtZTgwOTIwNDkwMzE@._V1_SX300.jpg,N/A,6.1,"1,816",tt0104550,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,,
Jersey Girl,2004,PG-13,26 Mar 2004,102 min,"Comedy, Drama, Romance",Kevin Smith,Kevin Smith,"Betty Aberlin, Matt McFarland, Sarah Stafford",A widower must look after his precocious daughter and rebuild his life and career after he's sidelined by an unexpected tragedy and a personal blowup.,English,United States,2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNWQ0MmNiMTktMTRiNi00NzM3LThjYmQtYjE3YmNiNjg3NDI2XkEyXkFqcGc@._V1_SX300.jpg,43,6.2,"73,933",tt0300051,movie,N/A,"$25,268,157",N/A,N/A,True,6.2/10,42%,43/100,,,,,
Taking Lives,2004,R,19 Mar 2004,103 min,"Crime, Mystery, Thriller",D.J. Caruso,"Michael Pye, Jon Bokenkamp","Angelina Jolie, Ethan Hawke, Kiefer Sutherland","A murder spree in Montreal, with the killer embracing his victims' identities, leads to an investigation by the FBI agent Illeana Scott. Her bond with an art dealer is crucial to solving the case.","English, French",United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BMTA3NDMyNzI5NTdeQTJeQWpwZ15BbWU3MDQxNDEyMzM@._V1_SX300.jpg,38,6.2,"99,522",tt0364045,movie,N/A,"$32,682,342",N/A,N/A,True,6.2/10,21%,38/100,,,,,
Dawn of the Dead,1978,Unrated,24 May 1979,127 min,"Horror, Thriller",George A. Romero,George A. Romero,"David Emge, Ken Foree, Scott H. Reiniger","During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall.","English, Spanish",United States,3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYmVkMmU4ZjItY2FiYS00MmRhLWIzNmYtODMwODFmZGY4ZjNhXkEyXkFqcGc@._V1_SX300.jpg,71,7.8,"134,625",tt0077402,movie,N/A,N/A,N/A,N/A,True,7.8/10,92%,71/100,,,,,
Dawn of the Dead,2004,R,19 Mar 2004,101 min,Horror,Zack Snyder,"George A. Romero, James Gunn","Sarah Polley, Ving Rhames, Mekhi Phifer","A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.",English,"United States, Canada, Japan, France",1 win & 17 nominations total,https://m.media-amazon.com/images/M/MV5BM2ZiYjNlMWYtNTc2My00ZTM4LWJhMjQtM2FlOWM0ZmE0Yjg1XkEyXkFqcGc@._V1_SX300.jpg,59,7.2,"278,487",tt0363547,movie,N/A,"$59,020,957",N/A,N/A,True,7.2/10,77%,59/100,,,,,
Distant,2024,N/A,03 Dec 2024,5 min,"Short, Thriller",Oscar Sanfilippo,Isabel Benniman,"Saifelfeed Bassowa, Emma Church, Jack Dewhurst","A grieving man leaves voicemails for his girlfriend, but fleeting visions and a haunting dream force him to confront the truth about her absence.",N/A,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BY2RmZDE1MDEtNjcwOC00MTE0LTg3YWUtNjhmZWQ3ZjAwY2YyXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt34728938,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Secret Window,2004,PG-13,12 Mar 2004,96 min,"Drama, Mystery, Thriller",David Koepp,"Stephen King, David Koepp","Johnny Depp, Maria Bello, John Turturro",A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BZjI0ZDBiM2MtZDdhMy00ZWQzLWIwNjAtZDAyNmMxZWJhMzA4XkEyXkFqcGc@._V1_SX300.jpg,46,6.5,"218,447",tt0363988,movie,N/A,"$48,022,900",N/A,N/A,True,6.5/10,46%,46/100,,,,,
Spartan,2004,R,12 Mar 2004,106 min,"Action, Crime, Drama",David Mamet,David Mamet,"Val Kilmer, Derek Luke, William H. Macy",The investigation into a kidnapping of the daughter of a high-ranking US government official.,"English, Russian, Swedish","Germany, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTI2NzcyMzIzM15BMl5BanBnXkFtZTYwNDU3NTQ3._V1_SX300.jpg,60,6.5,"33,333",tt0360009,movie,N/A,"$4,434,432",N/A,N/A,True,6.5/10,66%,60/100,,,,,
NASCAR: The IMAX Experience,2004,PG,12 Mar 2004,48 min,"Documentary, Sport",Simon Wincer,Mark Bechtel,"Kiefer Sutherland, Tony Stewart, Matt Kenseth","A big-screen look into one of America's most successful entertainment industries, NASCAR racing.",English,"United States, Canada",1 win total,https://m.media-amazon.com/images/M/MV5BMzA5ODA4MDM4NF5BMl5BanBnXkFtZTYwMTcyNTY3._V1_SX300.jpg,58,6.9,674,tt0353774,movie,N/A,"$21,583,831",N/A,N/A,True,6.9/10,60%,58/100,,,,,
Pilot,1975,TV-14,30 Apr 1975,60 min,"Action, Crime, Drama",Barry Shear,William Blinn,"David Soul, Paul Michael Glaser, Michael Lerner","The two detectives, investigating a double homicide, discover that the man and woman who died in a car identical to Starsky's were mistakenly murdered - it was the detectives themselves who were the intended targets.","Greek, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BYzM3ODBhNjEtNDFiMy00ZWEzLWEzYjctMjAzM2MxZDg0N2ZhXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.5,838,tt0072203,episode,,,,,True,7.5/10,,,,1,1,tt0072567,
Starsky & Hutch,2004,PG-13,05 Mar 2004,101 min,"Comedy, Crime",Todd Phillips,"William Blinn, Stevie Long, John O'Brien","Ben Stiller, Owen Wilson, Snoop Dogg","Two streetwise cops bust criminals in their red and white Ford Gran Torino, with the help of a police snitch called ""Huggy Bear"".","English, Korean",United States,3 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BYWMwZTUzODktMmYyNS00ZTYxLWIzYWMtMzMwMWEyMTRkNzJlXkEyXkFqcGc@._V1_SX300.jpg,55,6.1,"160,129",tt0335438,movie,N/A,"$88,237,754",N/A,N/A,True,6.1/10,63%,55/100,,,,,
Twisted,1985,R,23 Aug 1985,85 min,"Horror, Thriller",Adam Holender,"Jack Horrigan, Glenn Kershaw, Bruce Graham","Lois Smith, Christian Slater, Dina Merrill","Alienated teenager Mark uses his evil genius to manipulate his family and intimidate his peers. When a sensitive neighbor offers to baby sit, her disturbing past make her perfect prey for the reign of electronic terror Mark has in...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGY1YTQ0M2MtODQ3Ny00OTkwLWI1NTUtM2QxYzBkOTUyNWM0XkEyXkFqcGdeQXVyMjM0ODM0NDk@._V1_SX300.jpg,N/A,4.7,529,tt0092122,movie,N/A,N/A,N/A,N/A,True,4.7/10,,,,,,,
Twisted,1996,Unrated,05 Dec 1997,100 min,Drama,Seth Michael Donsky,Seth Michael Donsky,"Ray Aranha, Keivyn McNeill Grayes, Elise Ballard","A retelling of Charles Dickens' classic novel Oliver Twist set in a New York City contemporary underground populated by drag queens, drug abuse and prostitution.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTUzMjM1NzkyN15BMl5BanBnXkFtZTcwMDYzNjEzMQ@@._V1_SX300.jpg,N/A,4.6,195,tt0117994,movie,N/A,N/A,N/A,N/A,True,4.6/10,60%,,,,,,
Twisted,2014,N/A,01 Dec 2014,6 min,"Short, Comedy",Stuart Bowen,Nicholas Russell,"Steen Raskopoulos, Andrew Steel, Kathryn Beck","The Good, The Bad and The Inflatable","None, English",Australia,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYWY0NTUwNjEtYTg2ZS00MzQ2LWE0YzctYWE5OWQzNGM4OWMyXkEyXkFqcGdeQXVyNjIwNTQ1MDE@._V1_SX300.jpg,N/A,6.5,38,tt4265334,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,,,,,
Twisted,2022,N/A,20 Nov 2022,85 min,Thriller,Vibeke Muasya,"Vibeke Muasya, Nikolaj Scherfig","Cree Armstead, Melica Bauman, Doug Boethin","A young woman seeks independence from her protective mother, only to be questioning her own sanity when newfound friends die, and her mother suggests Hannah is the cause of their death.",English,Denmark,4 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BYTIxNGJlOGUtNDNiMS00YWRjLTkxZjgtMWQxOTA3M2MyY2YzXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.6,136,tt9775996,movie,N/A,N/A,N/A,N/A,True,4.6/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Error getting data.,,,,
Twisted Tales,1996,N/A,N/A,N/A,"Comedy, Mystery, Thriller",Kate Dennis,N/A,"Bryan Brown, Loren Coleman, Ronan Paterson","In a prelude to the series of the same name, Bryan Brown introduces stories of the bizarre and the supernatural. Sometimes serious, often comical, but always with a twist at the end of the story.",English,Australia,1 win,https://m.media-amazon.com/images/M/MV5BMTM4NjczZGEtNGFiZC00NzUzLTg5Y2ItMzViYjBjNDFjNmY3XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.0,33,tt0117997,movie,N/A,N/A,N/A,N/A,True,6.0/10,,,,,,,
Twisted,2014,N/A,N/A,15 min,"Short, Drama, Romance","James Hartley, James Shepherd",Georgia Symons,"Laura Fairclough, Claudio Trovato","Michael tells his best friend Tom about what happened last night with Kayley, and asks for a big favor.",English,Australia,1 win,N/A,N/A,7.0,23,tt4009864,movie,N/A,N/A,N/A,N/A,True,7.0/10,,,,,,,
Twisted,2004,R,27 Feb 2004,97 min,"Crime, Drama, Mystery",Philip Kaufman,Sarah Thorp,"Ashley Judd, Samuel L. Jackson, Andy Garcia","Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.","English, Italian, Spanish","United States, Germany",1 win total,https://m.media-amazon.com/images/M/MV5BMGJhNjA5OTEtMjQ5OS00ZDZiLWE3M2MtM2E5NTQzYzE0ZTEyXkEyXkFqcGc@._V1_SX300.jpg,26,5.3,"24,427",tt0315297,movie,N/A,"$25,198,598",N/A,N/A,True,5.3/10,2%,26/100,,,,,
Twisted,2018,TV-14,19 May 2018,90 min,"Drama, Mystery, Thriller",Philippe Gagnon,Barbara Kymlicka,"Elisabeth Harnois, Morgan Kelly, Kimberly-Sue Murray",Kara has become her boyfriend Tyler's rock; getting him back on his feet after a turbulent time in his life. They're planning on getting married and everything is perfect until Tyler's ex-girlfriend Isabelle returns from rehab and...,English,Canada,1 nomination total,https://m.media-amazon.com/images/M/MV5BNTNiYjQ2OWEtODg0ZS00YWZkLThiNmQtYWIxZjQyMWNmZmZlXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.9,659,tt7557536,movie,N/A,N/A,N/A,N/A,True,4.9/10,,,,,,,
Twisted,2015,N/A,N/A,N/A,"Action, Crime",Adolfo Latorre,N/A,"Casha, Chef Dugger, Nick Francis","Two small-time hustlers try to get their payday any way they can, while dodging more jail time. They soon learn that cash is king, even above loyalty.",English,United States,N/A,N/A,N/A,N/A,N/A,tt21192086,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Twisted,2016,N/A,25 Sep 2016,15 min,"Documentary, Short",Jay Cheel,Jay Cheel,"Genevieve Jones, Sarah Laurin, Hank Makkreel","In 1996, a tornado destroyed a screen at a drive-in theatre playing the film Twister (1996). However, the memories people hold of the event might not be as real as they remember.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMDFkM2Q2MTYtODAwOS00YmZjLThmMzQtOTM3YjE5MWU1ZTI3XkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,N/A,7.6,26,tt7798194,movie,N/A,N/A,N/A,N/A,True,7.6/10,,,,,,,
Against the Ropes,2004,PG-13,20 Feb 2004,111 min,"Biography, Drama, Romance",Charles S. Dutton,"Jackie Kallen, Cheryl Edwards","Meg Ryan, Omar Epps, Charles S. Dutton","A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.",English,"United States, Germany",2 nominations,https://m.media-amazon.com/images/M/MV5BMjY5MDBhYmEtYTZjYS00MzFiLWJlY2EtZTYyMzQxNGQ2MTBmXkEyXkFqcGc@._V1_SX300.jpg,36,5.3,"7,489",tt0312329,movie,N/A,"$5,884,190",N/A,N/A,True,5.3/10,11%,36/100,,,,,
