Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,totalSeasons,Season,Episode,seriesID
Come Back to Me,2014,R,25 Jul 2014,96 min,"Fantasy, Horror, Mystery",Paul Leyden,"Paul Leyden, Wrath James White","Jon Abrahams, Andrew Beckham, Jeanette Branch","Sarah and Josh are married suburbanites. After a car accident, Sarah suffers blackouts. As her life spirals she hides a camera in her home and unlocks a horrific secret with far-reaching consequences.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjIwMjc4OTk2OF5BMl5BanBnXkFtZTgwNTk1MzEyMjE@._V1_SX300.jpg,31,5.8,"5,329",tt2551396,movie,N/A,"$7,744",N/A,N/A,True,,5.8/10,17%,31/100,,,,
Hercules,1997,Not Rated,11 Feb 1997,48 min,"Animation, Family",Diane Eskenazi,Mirith J. Colao (screenplay by),"Mary Kay Bergman, Cam Clarke, Jeannie Elias",Another tale of ancient myths and mysteries which puts the demigod Hercules in the spotlights.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE4OTM0Nzg3N15BMl5BanBnXkFtZTcwNjE0OTQ1MQ@@._V1_SX300.jpg,N/A,5.7,78,tt1125863,movie,N/A,N/A,N/A,N/A,True,,5.7/10,83%,,,,,
Kick,1999,N/A,14 Dec 1999,92 min,Drama,Lynda Heys,Stuart Beattie,"Russell Page, Rebecca Yates, Martin Henderson","A champion high school rugby player has a secret desire to be a ballet dancer, having spent 11 years in ballet school. Seizing an opportunity to audition for a local company's presentation of ""Romeo and Juliet"", he nonetheless fea...",English,Australia,1 nomination,https://m.media-amazon.com/images/M/MV5BMTYwNzM1ODU3Nl5BMl5BanBnXkFtZTcwNTEyMzUyMQ@@._V1_SX300.jpg,N/A,5.5,288,tt0138531,movie,N/A,N/A,N/A,N/A,True,,5.5/10,,,,,,
And So It Goes,2014,PG-13,25 Jul 2014,94 min,"Comedy, Drama, Romance",Rob Reiner,Mark Andrus,"Michael Douglas, Diane Keaton, Sterling Jerins",A self-absorbed realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTUwNDAwODY2MF5BMl5BanBnXkFtZTgwMDI2MTUxMjE@._V1_SX300.jpg,38,5.9,"15,564",tt2465146,movie,N/A,"$15,160,801",N/A,N/A,True,,5.9/10,16%,38/100,,,,
A Most Wanted Man,2014,R,01 Aug 2014,122 min,"Crime, Drama, Thriller",Anton Corbijn,"Andrew Bovell, John le Carré, Stephen Cornwell","Philip Seymour Hoffman, Rachel McAdams, Daniel Brühl","A Chechen Muslim illegally immigrates to Hamburg, where he gets caught in the international war on terror.","English, Turkish, Arabic","United Kingdom, United States, Germany",3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BODY2MTA0MjYzMl5BMl5BanBnXkFtZTgwOTE3NzE4MTE@._V1_SX300.jpg,73,6.7,"82,804",tt1972571,movie,N/A,"$17,237,855",N/A,N/A,True,,6.7/10,86%,73/100,,,,
Lucy,2003,Not Rated,04 May 2003,128 min,"Biography, Comedy, Drama",Glenn Jordan,"Katie Ford, T.S. Cook","Rachel York, Danny Pino, Ann Dowd","The life of Lucille Ball, focusing on her loving yet tumultuous relationship with Desi Arnaz.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTgzOTQ4MGEtMmRiMi00YWVjLWFkZTAtNDJjMDE0OTQ0NDZjXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.4,973,tt0361856,movie,N/A,N/A,N/A,N/A,True,,6.4/10,,,,,,
Kick,2015,N/A,09 Jan 2015,76 min,"Drama, Horror, Thriller",Marcus Warren,Marcus Warren,"Nicola Posener, Kumud Pant, Kellie Shirley",The film centres around two aspiring young footballers who have bribed their way into a premier league football stadium to play illicit underground football only to discover that they are trapped in a game of survival.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNjk4NWEyNjgtMzdjNS00NTI5LTg2NzEtN2EzNzgzMjA5MzhkXkEyXkFqcGdeQXVyMzAzODY0NzE@._V1_SX300.jpg,N/A,3.0,241,tt2402127,movie,N/A,N/A,N/A,N/A,True,,3.0/10,,,,,,
Hercules,1997,Not Rated,N/A,50 min,"Animation, Action, Fantasy",N/A,"Roz Phillips (storyline), Roddy Lee (storyline), Leonard Lee (screenplay)","Caz Adams, Tony Bellette, Ric Herbert, Lee Perry","Hercules, when returning to the city of Thebes, finds his home devastated and his family missing. After cursing the gods, they send him on the most impossible of journeys where he must battle mythical creatures and monsters of legends.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BNDk5OTk0MTc0N15BMl5BanBnXkFtZTgwNDQ3MzA2MDE@._V1_SX300.jpg,N/A,4.3,27,tt1460003,movie,N/A,N/A,N/A,N/A,True,,4.3/10,83%,,,,,
Kick!,2020,N/A,N/A,N/A,"Short, Thriller","Alex Backes, Tanner Boyajian","Sara Amini, Alex Backes, Paddy Doheny","Sara Amini, Krizia Bajos, Frank Caeti","Expecting single Mom, Paige, just wants to get some sleep. When she tries to tell her neighbors to keep the music down, Paige learns that some things are scarier than becoming a parent.",English,United States,13 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BODE0Y2EzZWMtOTk1NC00NmU1LWExMGMtZDlhNTEzZDMyYzg3XkEyXkFqcGdeQXVyMjk0OTUwMDI@._V1_SX300.jpg,N/A,N/A,N/A,tt12622524,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Lucy,2014,R,25 Jul 2014,89 min,"Action, Sci-Fi, Thriller",Luc Besson,Luc Besson,"Scarlett Johansson, Morgan Freeman, Choi Min-sik",A woman who has become accidentally trapped in a dark deal with a mysterious and brutal criminal overlord transforms into a merciless warrior evolved beyond previously known human evolutionary limits and turns the tables on her ca...,"English, Mandarin, French, Italian, German, Spanish, Korean","France, Germany, Taiwan, Canada, United Kingdom",1 win & 12 nominations total,https://m.media-amazon.com/images/M/MV5BODcxMzY3ODY1NF5BMl5BanBnXkFtZTgwNzg1NDY4MTE@._V1_SX300.jpg,62,6.4,"569,730",tt2872732,movie,N/A,"$126,663,600",N/A,N/A,True,,6.4/10,67%,62/100,,,,
Hercules,1995,Not Rated,06 Feb 1995,50 min,"Animation, Adventure, Family","Toshiyuki Hiruma, Takashi",N/A,"Tony Ail, Nathan Aswell, Kathleen Barr, Lillian Carlson",A film about the famous Greek hero Hercules and about his legendary stories.,English,"Japan, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTc0ODU4OTM3OF5BMl5BanBnXkFtZTcwNzk3MjEzMQ@@._V1_SX300.jpg,N/A,6.3,180,tt0238269,movie,N/A,N/A,N/A,N/A,True,,6.3/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Lucy,2020,N/A,N/A,22 min,"Short, Drama",Mojean Aria,Mojean Aria,"James Aaron Oliver, Armin Amiri, Mojean Aria","A lonely electric scooter collector in Los Angeles, James, discovers an abandoned dog that gives him a new outlook on life.",English,United States,3 wins,https://m.media-amazon.com/images/M/MV5BOTMzMzUyMGQtZDZlMS00NTBlLWI0NzUtOGQzOWI5ZTY1Y2U3XkEyXkFqcGdeQXVyNDE4MDY2OTI@._V1_SX300.jpg,N/A,7.5,38,tt11448482,movie,N/A,N/A,N/A,N/A,True,,7.5/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Hercules,1997,G,27 Jun 1997,93 min,"Animation, Action, Adventure","Ron Clements, John Musker","Ron Clements, John Musker, Don McEnery","Tate Donovan, Susan Egan, James Woods",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"English, Spanish, Greek",United States,Nominated for 1 Oscar. 9 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BMmUyZGY1ZjItMWYwZS00MjJjLTg1YzAtY2Q5OTA4MmFhYzFjXkEyXkFqcGc@._V1_SX300.jpg,74,7.3,"272,825",tt0119282,movie,N/A,"$99,112,101",N/A,N/A,True,,7.3/10,83%,74/100,,,,
Hercules,1983,PG,26 Aug 1983,98 min,"Adventure, Fantasy, History",Luigi Cozzi,Luigi Cozzi,"Lou Ferrigno, Brad Harris, Sybil Danning","The story of the Greek mythological figure Hercules, battling the wizard King Minos, who uses ""science"" in an attempt to take over the world. Hercules must stop him and rescue his princess love in the process.","Italian, English","Italy, United States",2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOTYwODdhZWItZTVkZC00ZTU3LWE4ZjMtMzQ4OGU0NGM2Y2U5XkEyXkFqcGc@._V1_SX300.jpg,N/A,4.1,"4,654",tt0085672,movie,N/A,"$10,676,194",N/A,N/A,True,,4.1/10,22%,,,,,
Lucy,2023,N/A,N/A,N/A,Horror,Jayleen S. Perez,Larry Rosen,"Veda Baldota, Robert Cunniff, Dan Gregory","Lucy wakes up unaware of where she is or of the hell she is in, only for it to get worse.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDc5NzYxM2MtY2I2Zi00ZGY3LWFlY2MtYjRlYzVjZTYwN2I5XkEyXkFqcGdeQXVyMjE5MDQyMzM@._V1_SX300.jpg,N/A,N/A,N/A,tt27686460,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Hercules,2014,PG-13,25 Jul 2014,98 min,"Action, Adventure, Fantasy",Brett Ratner,"Ryan J. Condal, Evan Spiliotopoulos, Steve Moore","Dwayne Johnson, John Hurt, Ian McShane","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.",English,"United States, Hungary, Croatia",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ4ODA5MTA4OF5BMl5BanBnXkFtZTgwNjMyODM5MTE@._V1_SX300.jpg,47,6.0,"169,919",tt1267297,movie,N/A,"$72,688,614",N/A,N/A,True,,6.0/10,58%,47/100,,,,
The Fluffy Movie: Unity Through Laughter,2014,PG-13,01 Sep 2015,101 min,"Documentary, Comedy","Manny Rodriguez, Jay Lavender",N/A,"Gabriel Iglesias, Jacqueline Obradors, Gina Brillon","A comedy concert film that captures the on-stage performance and inspirational success story of Gabriel ""Fluffy"" Iglesias.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjMxOTUzODE5NF5BMl5BanBnXkFtZTgwMDA0MDIxMjE@._V1_SX300.jpg,56,7.2,"4,281",tt3532608,movie,N/A,"$2,827,393",N/A,N/A,True,,7.2/10,57%,56/100,,,,
Sex Tape,2014,R,18 Jul 2014,94 min,"Comedy, Romance",Jake Kasdan,"Kate Angelo, Jason Segel, Nicholas Stoller","Cameron Diaz, Jason Segel, Rob Corddry","A married couple wake up to discover that the sex tape they made the evening before has gone missing, leading to a frantic search for its whereabouts.","English, Ukrainian",United States,2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNDYzMzg5OTA0Ml5BMl5BanBnXkFtZTgwNjQzNzExMjE@._V1_SX300.jpg,36,5.1,"121,921",tt1956620,movie,N/A,"$38,543,473",N/A,N/A,True,,5.1/10,16%,36/100,,,,
The Purge: Anarchy,2014,R,18 Jul 2014,103 min,"Action, Horror, Sci-Fi",James DeMonaco,James DeMonaco,"Frank Grillo, Carmen Ejogo, Zach Gilford","Three groups of people intertwine and are left stranded in the streets on Purge Night, trying to survive the chaos and violence that occurs.",English,"France, United States",3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMjE2ODMxMTk1Nl5BMl5BanBnXkFtZTgwMDEzNjEzMTE@._V1_SX300.jpg,50,6.4,"169,236",tt2975578,movie,N/A,"$71,962,800",N/A,N/A,True,,6.4/10,58%,50/100,,,,
As It Is in Heaven,2014,Not Rated,11 Jul 2014,86 min,Drama,Joshua Overbay,"Ginny Lee Overbay, Joshua Overbay","Todd Bagley, Shannon Kathleen Baker, Luke Beavers","After the death of the Prophet, a man is called to lead his small religious sect as they anxiously await the end of the world they were promised.",English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTQ3ODcwNjczM15BMl5BanBnXkFtZTgwMDkxNjY0MTE@._V1_SX300.jpg,71,7.3,105,tt2176228,movie,N/A,"$10,850",N/A,N/A,True,,7.3/10,86%,71/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Boyhood,2014,R,15 Aug 2014,165 min,Drama,Richard Linklater,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke","The life of Mason, from early childhood to his arrival at college.","English, Spanish, Ukrainian, Arabic",United States,Won 1 Oscar. 178 wins & 220 nominations total,https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg,100,7.9,"378,193",tt1065073,movie,N/A,"$25,352,281",N/A,N/A,True,,7.9/10,97%,100/100,,,,
Earth to Echo,2014,PG,02 Jul 2014,91 min,"Adventure, Family, Sci-Fi",Dave Green,"Henry Gayden, Andrew Panay","Teo Halm, Astro, Reese Hartwig","After receiving a bizarre series of encrypted messages, a group of kids embark on an adventure with an alien who needs their help.",English,United States,2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjEwMzA5Nzk2Ml5BMl5BanBnXkFtZTgwMDM2NzE4MTE@._V1_SX300.jpg,53,5.7,"20,231",tt2183034,movie,N/A,"$38,934,842",N/A,N/A,True,,5.7/10,49%,53/100,,,,
Tammy,2014,R,02 Jul 2014,97 min,"Comedy, Romance",Ben Falcone,"Melissa McCarthy, Ben Falcone","Melissa McCarthy, Susan Sarandon, Kathy Bates","After getting fired and finding out that her husband is cheating, Tammy hits the road with her profane, alcoholic grandmother.",English,United States,1 win & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMjM5MTkxMjMyNl5BMl5BanBnXkFtZTgwMDgxNDAwMjE@._V1_SX300.jpg,39,4.9,"56,325",tt2103254,movie,N/A,"$84,525,432",N/A,N/A,True,,4.9/10,24%,39/100,,,,
Deliver Us from Evil,2006,Not Rated,22 Feb 2007,101 min,"Documentary, Crime",Amy Berg,Amy Berg,"Oliver O'Grady, Thomas Doyle, Adam","Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.",English,United States,Nominated for 1 Oscar. 5 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BMTM1NTM5MDQ3Ml5BMl5BanBnXkFtZTcwMjMzMjgzMQ@@._V1_SX300.jpg,86,7.9,"11,119",tt0814075,movie,N/A,"$201,275",N/A,N/A,True,,7.9/10,100%,86/100,,,,
Deliver Us from Evil,1975,PG,01 Mar 1977,96 min,Drama,Horace Jackson,Horace Jackson,"Marie O'Henry, Renny Roker, Candi Keath","Fed up with violence in their neighborhood, a janitor, a teacher and a disabled boy band together against drug dealers and other thugs.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjcwYzRlYjUtZjUyYS00MDAzLWJmYjgtMWU5MDRjZGU3MTFhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.6,114,tt0156647,movie,N/A,N/A,N/A,N/A,True,,5.6/10,,,,,,
Deliver Us from Evil,1973,N/A,11 Sep 1973,75 min,"Crime, Drama",Boris Sagal,Jack B. Sowards,"George Kennedy, Jan-Michael Vincent, Bradford Dillman",Several men hiking in the mountains discover an injured skyjacker who parachuted from a plane with six hundred thousand dollars.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmZmYzc1YzQtZTNlOC00ODM5LTllYjgtN2M5MDFmYmRmNjM2XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.9,209,tt0069961,movie,N/A,N/A,N/A,N/A,True,,6.9/10,,,,,,
Deliver Us from Evil,2014,R,02 Jul 2014,118 min,"Crime, Horror, Mystery",Scott Derrickson,"Scott Derrickson, Paul Harris Boardman, Ralph Sarchie","Eric Bana, Edgar Ramírez, Olivia Munn",A lawman and a priest work together to battle demonic forces.,"English, Spanish, Latin, Italian",United States,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYmQ0YzhiNzEtNTNmYi00M2ZjLWJlZmUtNDMwNmQ1YjZkN2U4XkEyXkFqcGc@._V1_SX300.jpg,40,6.2,"89,505",tt2377322,movie,N/A,"$30,577,122",N/A,N/A,True,,6.2/10,29%,40/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Radio Free Albemuth,2010,R,27 Jun 2014,111 min,"Drama, Sci-Fi",John Alan Simon,"John Alan Simon, Philip K. Dick","Shea Whigham, Jonathan Scarfe, Michael Rothhaar","Sci-fi thriller from Philip K. Dick (Blade Runner, Minority Report, A Scanner Darkly); Nick Brady receives messages from space and joins conspiracy to overthrow authoritarian U. S. regime.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTg2NjU4MTYyN15BMl5BanBnXkFtZTgwMjY2ODU5MTE@._V1_SX300.jpg,35,5.6,"1,922",tt1129396,movie,N/A,"$9,365",N/A,N/A,True,,5.6/10,40%,35/100,,,,
Begin Again,2013,R,11 Jul 2014,104 min,"Comedy, Drama, Music",John Carney,John Carney,"Keira Knightley, Mark Ruffalo, Adam Levine","A chance encounter between a down-and-out music business executive, and a young singer songwriter new to Manhattan, turns into a promising collaboration between the two talents.",English,United States,Nominated for 1 Oscar. 5 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BNjAxMTI4MTgzMV5BMl5BanBnXkFtZTgwOTAwODEwMjE@._V1_SX300.jpg,62,7.4,"173,113",tt1980929,movie,N/A,"$16,170,632",N/A,N/A,True,,7.4/10,83%,62/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Jersey Boys,2014,R,20 Jun 2014,134 min,"Biography, Drama, Music",Clint Eastwood,"Marshall Brickman, Rick Elice","John Lloyd Young, Erich Bergen, Michael Lomenda",The story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons.,"English, Italian, French",United States,4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@._V1_SX300.jpg,54,6.8,"38,066",tt1742044,movie,N/A,"$47,047,013",N/A,N/A,True,,6.8/10,51%,54/100,,,,
Think Like a Man Too,2014,PG-13,20 Jun 2014,106 min,"Comedy, Romance",Tim Story,"Keith Merryman, David A. Newman, Steve Harvey","Kevin Hart, Gabrielle Union, Wendi McLendon-Covey","All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",English,United States,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMjE2NjMxNjU1OF5BMl5BanBnXkFtZTgwMTI1OTgxMTE@._V1_SX300.jpg,38,5.7,"23,826",tt2239832,movie,N/A,"$65,182,182",N/A,N/A,True,,5.7/10,23%,38/100,,,,
Code Black,2013,Not Rated,20 Jun 2014,78 min,"Documentary, Drama",Ryan McGarry,"Joshua Altman, Ryan McGarry","Danny Cheng, Andrew Eads, Jamie Eng","A notorious trauma bay in an inner-city E.R. earns its keep as the 'hurt locker of medicine' as new, idealistic and adrenaline-seeking doctors train in an environment akin to a war zone. When the hospital moves to a swank new buil...",English,United States,3 wins total,https://m.media-amazon.com/images/M/MV5BMjcxNjUyODU3Ml5BMl5BanBnXkFtZTgwMjE1NzU3MTE@._V1_SX300.jpg,77,7.3,693,tt2759372,movie,N/A,"$190,229",N/A,N/A,True,,7.3/10,88%,77/100,,,,
Code Black,2008,N/A,04 Apr 2008,137 min,Action,William Lee,William Lee,"Sylvester Person, William Lee, Liz Thomas, Rob Brian",The 'war on drugs' is being taken to a whole new level in a battle for control of the multi-billion dollar industry. Someone has poisoned the illicit drug supply and people will soon begin ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzE0MTM2NjUyNF5BMl5BanBnXkFtZTgwODgxMTk5MDI@._V1_SX300.jpg,N/A,4.8,9,tt1222685,movie,N/A,N/A,N/A,N/A,True,,4.8/10,,,,,,
22 Jump Street,2014,R,13 Jun 2014,112 min,"Action, Comedy, Crime","Phil Lord, Christopher Miller","Michael Bacall, Oren Uziel, Rodney Rothman","Jonah Hill, Channing Tatum, Peter Stormare","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.","English, Spanish, Ukrainian",United States,7 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BMTcwNzAxMDU1M15BMl5BanBnXkFtZTgwNDE2NTU1MTE@._V1_SX300.jpg,71,7.0,"430,717",tt2294449,movie,N/A,"$191,719,337",N/A,N/A,True,,7.0/10,84%,71/100,,,,
How to Train Your Dragon 2,2014,PG,13 Jun 2014,102 min,"Animation, Action, Adventure",Dean DeBlois,"Dean DeBlois, Cressida Cowell","Jay Baruchel, Cate Blanchett, Gerard Butler","When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",English,"United States, India",Nominated for 1 Oscar. 15 wins & 61 nominations total,https://m.media-amazon.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_SX300.jpg,77,7.8,"393,478",tt1646971,movie,N/A,"$177,002,924",N/A,N/A,True,,7.8/10,92%,77/100,,,,
The Fault in Our Stars,2014,PG-13,06 Jun 2014,126 min,"Drama, Romance",Josh Boone,"Scott Neustadter, Michael H. Weber, John Green","Shailene Woodley, Ansel Elgort, Nat Wolff","Hazel and Gus are teenagers who meet at a cancer support group and fall in love. They both share the same acerbic wit and a love of books, especially ""An Imperial Affliction"", so they embark on a journey to visit an author in Amst...",English,United States,23 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BYTA4ODg5YWUtYmZiYy00Y2M4LWE0NjEtODE5MzhkYmJmZGEwXkEyXkFqcGc@._V1_SX300.jpg,69,7.6,"419,175",tt2582846,movie,N/A,"$124,872,350",N/A,N/A,True,,7.6/10,81%,69/100,,,,
