Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,Any Given Sunday,1999,R,22 Dec 1999,162 min,"Drama, Sport",Oliver Stone,"Daniel Pyne, John Logan, Oliver Stone","Al Pacino, Dennis Quaid, Cameron Diaz",A behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.,English,United States,3 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZDIyMGYxMWYtNmUyZC00N2M3LWI0ZGYtMTIwMTk3NmZiY2RkXkEyXkFqcGc@._V1_SX300.jpg,52,6.9,"129,885",tt0146838,movie,N/A,"$75,530,832",N/A,N/A,6.9/10,51%,52/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Anna and the King,1999,PG-13,17 Dec 1999,148 min,"Drama, History, Romance",Andy Tennant,"Anna Leonowens, Steve Meerson, Peter Krikes","Jodie Foster, Chow Yun-Fat, Bai Ling","The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.","English, Thai, French",United States,Nominated for 2 Oscars. 14 nominations total,https://m.media-amazon.com/images/M/MV5BYmEyMzhiYTItN2MxNy00MWQ4LTgyMTUtM2VlNWJlZWQ0ZGNhXkEyXkFqcGc@._V1_SX300.jpg,56,6.7,"40,005",tt0166485,movie,N/A,"$39,263,420",N/A,N/A,6.7/10,52%,56/100,,,,
True,,Anna and the King,2000,Not Rated,N/A,60 min,"Animation, Family",N/A,"Roddy Lee, Roz Phillips","Ric Herbert, Joanna Moore, Lee Perry","As teacher of the royal children of Siam, Anna Leonowens finds that her most difficult pupil is the Prince. It is up to Anna's son to educate the Prince and through this process both boys learn to accept each other in spite of the...",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BYzZiYzliZjctY2JjMC00NTc2LTk3MmItMTc4MGQ2ZGNjOWY2XkEyXkFqcGc@._V1_SX300.jpg,N/A,4.5,47,tt0356362,movie,N/A,N/A,N/A,N/A,4.5/10,52%,,,,,
True,,Stuart Little,1999,PG,17 Dec 1999,84 min,"Adventure, Comedy, Family",Rob Minkoff,"E.B. White, M. Night Shyamalan, Greg Brooker","Michael J. Fox, Geena Davis, Hugh Laurie","When the Littles adopt Stuart, the mouse, George is initially unwelcoming to his new brother, the family cat, Snowbell, is even less enthusiastic. Stuart resolves to face these difficulties with as much pluck and courage as he can...","English, Dutch","Germany, United States",Nominated for 1 Oscar. 7 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMTE3MzQxOWQtMmMxNS00YWVkLThiNDMtOTFiNzVjNmE3MGIxXkEyXkFqcGc@._V1_SX300.jpg,61,6.0,"157,941",tt0164912,movie,N/A,"$140,035,367",N/A,N/A,6.0/10,66%,61/100,,,,
True,,The World of Stuart Little,1966,N/A,06 Mar 1966,52 min,Family,N/A,"June Reig (adaptation), E.B. White (novel)",Johnny Carson,Johnny Carson narrates E.B White's story about a mouse born to human parents.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BYTQwMTI5ZmMtNzNmOS00N2M4LWFkYmItYzY0YTQ0YTNmMDNlXkEyXkFqcGdeQXVyMDEwNTk0NA@@._V1_SX300.jpg,N/A,N/A,N/A,tt0540559,episode,,,,,,,,N/A,N/A,N/A,
True,,Magnolia,1999,R,07 Jan 2000,188 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Tom Cruise, Jason Robards, Julianne Moore","An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley.","English, German, French",United States,Nominated for 3 Oscars. 28 wins & 59 nominations total,https://m.media-amazon.com/images/M/MV5BOWY0Zjk1YTMtMGFlYi00OTFmLWEyOTAtNmRkYjE0ZDJiZWMwXkEyXkFqcGc@._V1_SX300.jpg,78,8.0,"341,915",tt0175880,movie,N/A,"$22,455,976",N/A,N/A,8.0/10,82%,78/100,,,,
True,,Magnolia,2016,N/A,21 Feb 2016,85 min,"Drama, Family, Romance",Mehdi Mazloumi,Baharak Salehniya,"Baharak Salehniya, Benyamin Ahmadi, Atila Paknahad","The story is about husband and wife who have a cold relationship. The wife is pregnant and the husband does not like to have a child and he is in doubt whether to tell her or not. In the meantime, the girl who is a photographer ge...",Persian,Iran,N/A,https://m.media-amazon.com/images/M/MV5BOTM0YzRkMWUtODMyNC00ODc2LTliY2ItMmZlMWQ5NmI5YWQxXkEyXkFqcGdeQXVyMjI0NDkxODI@._V1_SX300.jpg,N/A,N/A,9,tt7666988,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Magonolia the Movie,2023,N/A,12 Jan 2023,N/A,Fantasy,"Ancil Harris, Cassidy Peschier","Ancil Harris, Andrew Joseph, Cassidy Peschier","Aaliyah Ragoonath Maharaj, Khaliyah Jaggernath Mills, Jumael James",Magonolia is a story of a teen girl with superhuman powers.,English,Trinidad and Tobago,N/A,https://m.media-amazon.com/images/M/MV5BMGQ3OGQyYTYtNWU0ZS00Nzg2LWFmYmQtYTBiNjVmNTUzNjNjXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,42,tt25785162,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Green Mile,1999,R,10 Dec 1999,189 min,"Crime, Drama, Fantasy",Frank Darabont,"Stephen King, Frank Darabont","Tom Hanks, Michael Clarke Duncan, David Morse",A death row guard learns that a gentle giant in his charge possesses a mysterious gift.,"English, French",United States,Nominated for 4 Oscars. 15 wins & 37 nominations total,https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_SX300.jpg,61,8.6,"1,511,405",tt0120689,movie,N/A,"$136,801,374",N/A,N/A,8.6/10,78%,61/100,,,,
True,,The Cider House Rules,1999,PG-13,07 Jan 2000,126 min,"Drama, Romance",Lasse Hallström,John Irving,"Tobey Maguire, Charlize Theron, Delroy Lindo","During World War II, an orphan grows up under the tutelage of a doctor who runs an orphanage. However, he yearns for freedom and soon decides to leave in order to make a life for himself.",English,United States,Won 2 Oscars. 8 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BYWZlYzMyNzMtNjhlMy00ZTAzLWEwMTMtY2YwNzAxMDk1ZTViXkEyXkFqcGc@._V1_SX300.jpg,75,7.4,"108,463",tt0124315,movie,N/A,"$57,545,092",N/A,N/A,7.4/10,72%,75/100,,,,
True,,The End of the Affair,1955,Approved,01 May 1955,105 min,"Drama, Romance",Edward Dmytryk,"Graham Greene, Lenore J. Coffee","Deborah Kerr, Van Johnson, John Mills","In WW2 London, a writer falls in love with the wife of a British civil servant but both men suspect her of infidelity with yet another man.",English,"United Kingdom, United States",Nominated for 1 BAFTA Award1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BOThkM2M5NWQtODQxYS00M2JiLThiZTYtM2M5ZmIwOGNjZjlmXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.6,"1,509",tt0048034,movie,N/A,N/A,N/A,N/A,6.6/10,80%,,,,,
True,,The End of the Affair,1999,R,21 Jan 2000,102 min,"Drama, Mystery, Romance",Neil Jordan,"Graham Greene, Neil Jordan","Ralph Fiennes, Stephen Rea, Julianne Moore",A desperate man tries to find out why his beloved left him years ago.,English,"United Kingdom, United States",Nominated for 2 Oscars. 2 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BYWE3NGRhMjUtYjVkZC00N2M5LTg2MjYtMjc4NGQxNzY4N2Q0XkEyXkFqcGc@._V1_SX300.jpg,65,7.0,"25,146",tt0172396,movie,N/A,"$10,827,816",N/A,N/A,7.0/10,66%,65/100,,,,
True,,Holy Smoke,1999,R,26 Dec 1999,115 min,"Comedy, Drama",Jane Campion,"Anna Campion, Jane Campion","Kate Winslet, Harvey Keitel, Julie Hamilton","Ruth's been brainwashed by a guru in Delhi, India. Her parents in Sydney hire a specialist in reversing this. Ruth is tricked to return to Australia and is isolated in an outback cabin with the specialist. It gets messy.","English, Hindi","United States, Australia",2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BNWFlYmI4OWUtNjBkMS00ZjJlLWJjNTYtY2FiMWZmN2QzZWY2XkEyXkFqcGc@._V1_SX300.jpg,57,5.9,"15,833",tt0144715,movie,N/A,"$1,765,545",N/A,N/A,5.9/10,47%,57/100,,,,
True,,Sweet and Lowdown,1999,PG-13,10 Mar 2000,95 min,"Comedy, Drama, Music",Woody Allen,Woody Allen,"Sean Penn, Samantha Morton, Woody Allen","In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",English,United States,Nominated for 2 Oscars. 1 win & 15 nominations total,https://m.media-amazon.com/images/M/MV5BYjg4NmIwMDYtNDkxZC00YTk3LThhOGYtODRlNTE2Nzg2NTdhXkEyXkFqcGc@._V1_SX300.jpg,70,7.2,"37,096",tt0158371,movie,N/A,"$4,197,015",N/A,N/A,7.2/10,77%,70/100,,,,
True,,End of Days,1999,R,24 Nov 1999,122 min,"Action, Fantasy, Horror",Peter Hyams,Andrew W. Marlowe,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney","At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.","English, Latin, Italian",United States,1 win & 7 nominations total,https://m.media-amazon.com/images/M/MV5BODg2NmE4MTYtMzFmNS00ZWExLWE4YjktNDEwMzg1ZDBkY2JlXkEyXkFqcGc@._V1_SX300.jpg,34,5.8,"120,450",tt0146675,movie,N/A,"$66,889,043",N/A,N/A,5.8/10,11%,34/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Sleepy Hollow,1911,N/A,11 Jan 1911,N/A,"Short, Drama",Milton J. Fahrney,N/A,Albert Brighton,"It's said ""There's no true love without jealousy,"" yet Henry Taber overstepped the mark in this direction, and, although Tess was the most devoted of wives. Henry saw in every man upon which her glance fell a possible rival. Jack ...","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BNDVkNzMxN2QtYmI1Yi00NGJhLTg2ZWQtY2ZhZjE5NGQ5ZjZlXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,N/A,6.2,17,tt1107950,movie,N/A,N/A,N/A,N/A,6.2/10,,,,,,
True,,Sleepy Hollow,1999,R,19 Nov 1999,105 min,"Fantasy, Horror, Mystery",Tim Burton,"Washington Irving, Kevin Yagher, Andrew Kevin Walker","Johnny Depp, Christina Ricci, Miranda Richardson",Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people; the culprit is legendary apparition The Headless Horseman.,"English, Latin","United Kingdom, Germany, United States",Won 1 Oscar. 28 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BYWIwMTIxZTQtNDZhNS00ZDZlLTg5MTEtOTNkMmNjOGUzMTA1XkEyXkFqcGc@._V1_SX300.jpg,65,7.3,"406,254",tt0162661,movie,N/A,"$101,071,502",N/A,N/A,7.3/10,71%,65/100,,,,
True,,The World Is Not Enough,1999,PG-13,19 Nov 1999,128 min,"Action, Adventure, Thriller",Michael Apted,"Neal Purvis, Robert Wade, Bruce Feirstein","Pierce Brosnan, Sophie Marceau, Robert Carlyle","James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.","English, Russian, Spanish","United Kingdom, United States, Spain",7 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BMDlmNTA0YmMtODJmMi00NTZhLTk4MzUtY2FiYjNhMmY4OTI1XkEyXkFqcGc@._V1_SX300.jpg,57,6.4,"217,018",tt0143145,movie,N/A,"$126,943,684",N/A,N/A,6.4/10,51%,57/100,,,,
True,,Mansfield Park,2007,TV-PG,27 Jan 2008,88 min,"Drama, Romance",Iain B. MacDonald,"Maggie Wadey, Jane Austen","Julia Joyce, Douglas Hodge, Maggie O'Neill","The classic tale by Jane Austen of family scandal, social graces, and the unrequited love between cousins.",English,"United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BMTQyNzc4MDM4NV5BMl5BanBnXkFtZTcwNTE2NDE2MQ@@._V1_SX300.jpg,N/A,6.2,"7,639",tt0847182,movie,N/A,N/A,N/A,N/A,6.2/10,,,,,,
True,,Mansfield Park,1999,PG-13,25 Dec 1999,112 min,"Comedy, Drama, Romance",Patricia Rozema,"Jane Austen, Patricia Rozema","Frances O'Connor, Jonny Lee Miller, Alessandro Nivola","Fanny, born into a poor family, is sent away to live with wealthy uncle Sir Thomas, his wife and their four children, where she'll be brought up for a proper introduction to society.",English,"United Kingdom, United States",5 nominations total,https://m.media-amazon.com/images/M/MV5BZTdkZDg4MGQtMDNhOC00NmVhLTg2OGEtMGViOWY2NzM2N2M0XkEyXkFqcGc@._V1_SX300.jpg,71,7.0,"26,404",tt0178737,movie,N/A,"$4,775,847",N/A,N/A,7.0/10,78%,71/100,,,,
True,,Liberty Heights,1999,R,31 Dec 1999,127 min,"Comedy, Drama, Music",Barry Levinson,Barry Levinson,"Adrien Brody, Bebe Neuwirth, Joe Mantegna","Baltimore, Fall 1954: Schools implement the new integration law. Ben finds the ""colored"" girl in his class cute - upsetting his Jewish mom and granny. Ben talks to her while his brother looks for his WASP dream girl.","English, German, Yiddish",United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTQyNDY5MzczMF5BMl5BanBnXkFtZTYwMjY4MzQ3._V1_SX300.jpg,75,7.0,"7,167",tt0165859,movie,N/A,"$3,736,868",N/A,N/A,7.0/10,86%,75/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Dogma,1999,R,12 Nov 1999,130 min,"Adventure, Comedy, Drama",Kevin Smith,Kevin Smith,"Bud Cort, Barret Hackney, Jared Pfennigwerth",An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,"English, Spanish",United States,8 nominations total,https://m.media-amazon.com/images/M/MV5BNDE1Yjc3N2UtZmYwNi00YTA3LTllNGEtZTIwODg2MmMwNjBjXkEyXkFqcGc@._V1_SX300.jpg,62,7.3,"237,551",tt0120655,movie,N/A,"$32,846,695",N/A,N/A,7.3/10,71%,62/100,,,,
True,,Anywhere But Here,1999,PG-13,12 Nov 1999,114 min,"Comedy, Drama",Wayne Wang,"Mona Simpson, Alvin Sargent","Susan Sarandon, Natalie Portman, Hart Bochner",A mother and daughter search for success in Beverly Hills.,English,United States,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BN2Y4YzE3MTYtMzhmZS00NTExLWEzZDctOTA3MmQ1NTdlMGM3XkEyXkFqcGc@._V1_SX300.jpg,59,6.2,"18,962",tt0149691,movie,N/A,"$18,670,401",N/A,N/A,6.2/10,64%,59/100,,,,
True,,Anywhere But Here,2024,N/A,N/A,51 min,Documentary,Louis Ruscombe-King,N/A,N/A,Ever more refugees are taking the lethal journey via small boats across the English Channel. 'Anywhere But Here' follows the journey from France into a village where an outraged community and anti-migrant activists resist their ar...,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOGMwYWI0YmItNmRlZC00NWYyLWE0ZGQtNWY3MTMwYjgwNjY5XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt33362074,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Light It Up,1999,R,10 Nov 1999,99 min,"Drama, Thriller",Craig Bolotin,Craig Bolotin,"Usher, Forest Whitaker, Rosario Dawson",A group of teens are bent on improving the run-down conditions of their high-school.,English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BZWQ1MWQ0M2YtOTAzNC00YTUwLTgzZWItZDMzYmQ0OGU1MzI1XkEyXkFqcGc@._V1_SX300.jpg,43,6.0,"3,994",tt0172726,movie,N/A,"$5,985,690",N/A,N/A,6.0/10,40%,43/100,,,,
True,,The Bachelor,1999,PG-13,05 Nov 1999,101 min,"Comedy, Romance",Gary Sinyor,"Roi Cooper Megrue, Jean C. Havez, Clyde Bruckman","Chris O'Donnell, Renée Zellweger, Artie Lange","A commitment-phobic man goes in search of a bride, including his fed-up girlfriend, to inherit his grandfather's one hundred million dollar inheritance.","English, Spanish",United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNTJmZTRkY2YtMGFhZi00Y2NkLThmOWUtZjljZDYwMTRiMTVhXkEyXkFqcGc@._V1_SX300.jpg,31,5.1,"19,198",tt0120596,movie,N/A,"$21,760,240",N/A,N/A,5.1/10,9%,31/100,,,,
True,,The Bone Collector,1999,R,05 Nov 1999,118 min,"Crime, Drama, Mystery",Phillip Noyce,"Jeffery Deaver, Jeremy Iacone","Denzel Washington, Angelina Jolie, Queen Latifah",A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.,English,United States,1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOWY0NjY0M2ItYmNjYy00YWZiLWE3ZjktM2Q3YmU2NWY0YmVmXkEyXkFqcGc@._V1_SX300.jpg,45,6.7,"193,520",tt0145681,movie,N/A,"$66,518,655",N/A,N/A,6.7/10,30%,45/100,,,,
True,,Sunday Spectacular: The Bachelor,1956,N/A,15 Jul 1956,90 min,Musical,Joseph Cates,"Coleman Jacoby, Arnie Rosen","Raymond Bramley, Renzo Cesana, Peter Gennaro","A bachelor account executive with an advertising agency, thinks he has the perfect set-up with three girlfriends. And then there is Marion his devoted secretary who worships him and will do anything for him. Steve Allen wrote the ...",English,United States,N/A,N/A,N/A,N/A,N/A,tt0423290,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,House on Haunted Hill,1959,Approved,17 Feb 1959,75 min,"Crime, Horror, Mystery",William Castle,Robb White,"Vincent Price, Carol Ohmart, Richard Long","A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGMwMDk2YjYtYTc5YS00MDAxLThlNDEtNmM0YTgyMDMzZTRlXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.7,"32,673",tt0051744,movie,N/A,N/A,N/A,N/A,6.7/10,80%,,,,,
True,,Galapagos,1985,N/A,N/A,10 min,"Animation, Short","Bronislaw Modrzynski, Hieronim Neumann","Bronislaw Modrzynski, Hieronim Neumann",Ksawery Jasienski,N/A,Polish,Poland,N/A,https://m.media-amazon.com/images/M/MV5BYzkyYmJjZDEtNDg3Mi00OGY4LThkMDYtNTY1YTQ5Njc5NDE3XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg,N/A,N/A,N/A,tt6205604,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,House on Haunted Hill,1999,R,29 Oct 1999,93 min,"Horror, Mystery, Thriller",William Malone,"Robb White, Dick Beebe","Geoffrey Rush, Famke Janssen, Taye Diggs","An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",English,United States,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMGY4MDg1MzQtNGI4MC00YzY3LWE5NjctMjQyY2E2NzBkZGUzXkEyXkFqcGc@._V1_SX300.jpg,28,5.6,"62,582",tt0185371,movie,N/A,"$40,846,082",N/A,N/A,5.6/10,31%,28/100,,,,
True,,Being John Malkovich,1999,R,03 Dec 1999,113 min,"Comedy, Drama, Fantasy",Spike Jonze,Charlie Kaufman,"John Cusack, Cameron Diaz, Ned Bellamy",A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,English,United States,Nominated for 3 Oscars. 49 wins & 79 nominations total,https://m.media-amazon.com/images/M/MV5BNDExODk1MTktNzRiYS00MWEyLTgyOWItYTI1OWY4NzI1NDM2XkEyXkFqcGc@._V1_SX300.jpg,90,7.7,"366,273",tt0120601,movie,N/A,"$22,863,596",N/A,N/A,7.7/10,94%,90/100,,,,
True,,House on Haunted Hill,2024,N/A,21 Dec 2024,N/A,Horror,Dustin Ferguson,Dustin Ferguson,"Daniel Roebuck, Brinke Stevens, August Kyss","On October 31st, 1978, the WXIP-TV Channel 6 Team investigated the infamous ""Hill House"" on Live Television, with dire results. The broadcast was banned and never seen again, until now.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmIwN2QxOTQtNWQ5YS00ZDBhLTk1ZjMtYzUwMzk0NGQxYTVhXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt31844824,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Music of the Heart,1999,PG,29 Oct 1999,124 min,"Drama, Music",Wes Craven,Pamela Gray,"Meryl Streep, Cloris Leachman, Henry Dinhofer","After Roberta Guaspari separates from her husband, she receives encouragement from her mother to take up a job of a music teacher at the Central Park East School in East Harlem.","English, Spanish",United States,Nominated for 2 Oscars. 5 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BZTM4YTY1MmYtMjEwZi00MGZmLTg2NzctZjA0M2ZjYWY5MzQ5XkEyXkFqcGc@._V1_SX300.jpg,54,6.7,"13,530",tt0166943,movie,N/A,"$14,859,394",N/A,N/A,6.7/10,64%,54/100,,,,
True,,The Best Man,2023,R,21 Apr 2023,93 min,"Action, Thriller",Shane Dax Taylor,"C. Alec Rossel, Shane Dax Taylor, Daniel Zirilli","Luke Wilson, Dolph Lundgren, Brendan Fehr","Mercenaries seize control of a remote resort hotel during a wedding and it's up to the best man, the groom and their drunken best friend to stop the terrorists and save the hostages.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2EwYjdiYmEtOTRjYy00NmRmLWI5MzQtODQ5YThlMmIwOTBjXkEyXkFqcGc@._V1_SX300.jpg,N/A,3.9,"1,418",tt13400336,movie,N/A,N/A,N/A,N/A,3.9/10,33%,,,,,
True,,Bats,1999,PG-13,22 Oct 1999,91 min,"Horror, Sci-Fi, Thriller",Louis Morneau,John Logan,"Lou Diamond Phillips, Dina Meyer, Bob Gunton",Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2RiZGZkNzYtMTJjMi00ZjI1LWE1YmUtZTYyNmQ1MDRiNzg1XkEyXkFqcGc@._V1_SX300.jpg,23,4.1,"11,670",tt0200469,movie,N/A,"$10,155,690",N/A,N/A,4.1/10,19%,23/100,,,,
True,,The Best Man,2011,N/A,N/A,7 min,"Short, Drama, Mystery",Stuart McRae,Stuart McRae,"Josh McConville, Alex Russell, Sarah Snook","Malcolm is on the verge of marriage and he wants Duncan to be his Best Man, but what is Duncan hiding? In this tale of deception, three of Australia's up and coming talents explore the question: How well do we know our friends.",English,Australia,N/A,N/A,N/A,6.4,11,tt2006253,movie,N/A,N/A,N/A,N/A,6.4/10,,,,,,
True,,Bringing Out the Dead,1999,R,22 Oct 1999,121 min,"Drama, Thriller",Martin Scorsese,"Joe Connelly, Paul Schrader","Nicolas Cage, Patricia Arquette, John Goodman","Haunted by the patients he failed to save, a monumentally burned-out Manhattan ambulance paramedic fights to maintain his sanity over three increasingly turbulent nights.",English,United States,2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNGVjYjU5YzItYTVmMS00ZTUwLTkzMDgtYzI5MGI2MmFkZmQ0XkEyXkFqcGc@._V1_SX300.jpg,72,6.9,"80,168",tt0163988,movie,N/A,"$16,797,191",N/A,N/A,6.9/10,74%,72/100,,,,
